Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
with real Users,Chrome 71.0.3578.98,,2019-01-13 10:30:13,2019-01-13 10:40:09,9m - 56.137s,PASSED
,,,,,,
Test Cases/Pre-Salary/One Driver Calc,Chrome 71.0.3578.98,,2019-01-13 10:30:13,2019-01-13 10:31:42,1m - 28.364s,PASSED
"login.c_login.logIn(site, userName, userPass)",Chrome 71.0.3578.98,,2019-01-13 10:30:14,2019-01-13 10:30:27,13.152s,PASSED
date = new java.util.Date(),Chrome 71.0.3578.98,,2019-01-13 10:30:27,2019-01-13 10:30:27,0.005s,PASSED
cal = Calendar.getInstance(),Chrome 71.0.3578.98,,2019-01-13 10:30:27,2019-01-13 10:30:27,0.007s,PASSED
cal.setTime(date),Chrome 71.0.3578.98,,2019-01-13 10:30:27,2019-01-13 10:30:27,0.008s,PASSED
month = cal.get(MONTH) + 1,Chrome 71.0.3578.98,,2019-01-13 10:30:27,2019-01-13 10:30:27,0.011s,PASSED
year = cal.get(YEAR),Chrome 71.0.3578.98,,2019-01-13 10:30:27,2019-01-13 10:30:27,0.002s,PASSED
"dayStr = ""01""",Chrome 71.0.3578.98,,2019-01-13 10:30:27,2019-01-13 10:30:27,0.001s,PASSED
"monthStr = """"",Chrome 71.0.3578.98,,2019-01-13 10:30:27,2019-01-13 10:30:27,0.001s,PASSED
yearStr = year.toString(),Chrome 71.0.3578.98,,2019-01-13 10:30:27,2019-01-13 10:30:27,0.004s,PASSED
if (month < 10),Chrome 71.0.3578.98,,2019-01-13 10:30:27,2019-01-13 10:30:27,0.002s,PASSED
fullDate = dayStr + monthStr + yearStr,Chrome 71.0.3578.98,,2019-01-13 10:30:27,2019-01-13 10:30:27,0.002s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-13 10:30:27,2019-01-13 10:30:28,1.034s,PASSED
"waitForElementPresent(findTestObject(""General/mainEmptyBackground""), 15)",Chrome 71.0.3578.98,,2019-01-13 10:30:28,2019-01-13 10:30:29,1.069s,PASSED
"isPreSalaryTabOpen = waitForElementPresent(findTestObject(""Pre-Salary/preSalaryTab""), 5)",Chrome 71.0.3578.98,,2019-01-13 10:30:29,2019-01-13 10:30:35,5.236s,PASSED
if (!(isPreSalaryTabOpen)),Chrome 71.0.3578.98,,2019-01-13 10:30:35,2019-01-13 10:30:36,1.297s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), 15)",Chrome 71.0.3578.98,,2019-01-13 10:30:36,2019-01-13 10:30:36,0.620s,PASSED
"click(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""))",Chrome 71.0.3578.98,,2019-01-13 10:30:36,2019-01-13 10:30:37,0.171s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-13 10:30:37,2019-01-13 10:30:38,1.001s,PASSED
"setText(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), """")",Chrome 71.0.3578.98,,2019-01-13 10:30:38,2019-01-13 10:30:38,0.099s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-13 10:30:38,2019-01-13 10:30:39,1.001s,PASSED
"setText(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), fullDate)",Chrome 71.0.3578.98,,2019-01-13 10:30:39,2019-01-13 10:30:39,0.309s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), 15)",Chrome 71.0.3578.98,,2019-01-13 10:30:39,2019-01-13 10:30:39,0.016s,PASSED
"waitForElementNotPresent(findTestObject(""Pre-Salary/Filters/Drivers Dropdown/isLoadingDropdown""), 15)",Chrome 71.0.3578.98,,2019-01-13 10:30:39,2019-01-13 10:30:39,0.105s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-13 10:30:39,2019-01-13 10:30:40,1.002s,PASSED
