Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
12-11-2018,Chrome 70.0.3538.102,,2018-11-21 09:51:16,2018-11-21 09:54:02,2m - 46.129s,FAILED
,,,,,,
Test Cases/Basic/Log In,Chrome 70.0.3538.102,,2018-11-21 09:51:17,2018-11-21 09:51:41,24.058s,PASSED
login.c_login.logIn,Chrome 70.0.3538.102,,2018-11-21 09:51:17,2018-11-21 09:51:35,17.454s,PASSED
waitForElementPresent,Chrome 70.0.3538.102,,2018-11-21 09:51:35,2018-11-21 09:51:38,3.306s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-21 09:51:38,2018-11-21 09:51:39,1.022s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 09:51:39,2018-11-21 09:51:39,0.111s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-21 09:51:39,2018-11-21 09:51:40,1.001s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-21 09:51:40,2018-11-21 09:51:41,0.745s,PASSED
,,,,,,
Test Cases/Basic/Config Change,Chrome 70.0.3538.102,,2018-11-21 09:51:41,2018-11-21 09:52:12,31.345s,PASSED
Statement - randomNumberInt = java.lang.Math.floor(java.lang.Math.random() * 999 - 100 + 1) + 100,Chrome 70.0.3538.102,,2018-11-21 09:51:41,2018-11-21 09:51:41,0.031s,PASSED
Statement - randomNumber = randomNumberInt.toString(),Chrome 70.0.3538.102,,2018-11-21 09:51:41,2018-11-21 09:51:41,0.000s,PASSED
login.c_login.logIn,Chrome 70.0.3538.102,,2018-11-21 09:51:41,2018-11-21 09:51:51,10.149s,PASSED
waitForElementPresent,Chrome 70.0.3538.102,,2018-11-21 09:51:51,2018-11-21 09:51:54,2.204s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-21 09:51:54,2018-11-21 09:51:55,1.002s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 09:51:55,2018-11-21 09:51:55,0.136s,PASSED
Statement - Try,Chrome 70.0.3538.102,,2018-11-21 09:51:55,2018-11-21 09:51:56,1.363s,PASSED
Statement - Try,Chrome 70.0.3538.102,,2018-11-21 09:51:56,2018-11-21 09:51:57,0.909s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-21 09:51:57,2018-11-21 09:51:59,2.002s,PASSED
Statement - checkValue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(System Preferences/System/General/fax_Zip_Code)),Chrome 70.0.3538.102,,2018-11-21 09:51:59,2018-11-21 09:51:59,0.100s,PASSED
Statement - i = 0,Chrome 70.0.3538.102,,2018-11-21 09:51:59,2018-11-21 09:51:59,0.000s,PASSED
Statement - While (checkValue && i < 10),Chrome 70.0.3538.102,,2018-11-21 09:51:59,2018-11-21 09:51:59,0.000s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 09:51:59,2018-11-21 09:51:59,0.187s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-21 09:51:59,2018-11-21 09:52:00,1.002s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 09:52:00,2018-11-21 09:52:00,0.149s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-21 09:52:00,2018-11-21 09:52:01,1.001s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 09:52:01,2018-11-21 09:52:02,0.929s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-21 09:52:02,2018-11-21 09:52:03,1.004s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 09:52:03,2018-11-21 09:52:04,0.153s,PASSED
Statement - Try,Chrome 70.0.3538.102,,2018-11-21 09:52:04,2018-11-21 09:52:04,0.760s,PASSED
Statement - Try,Chrome 70.0.3538.102,,2018-11-21 09:52:04,2018-11-21 09:52:06,2.193s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-21 09:52:06,2018-11-21 09:52:11,5.002s,PASSED
acceptAlert,Chrome 70.0.3538.102,,2018-11-21 09:52:11,2018-11-21 09:52:12,0.057s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-21 09:52:12,2018-11-21 09:52:12,0.700s,PASSED
,,,,,,
Test Cases/Entities Creator/Create Personnel,Chrome 70.0.3538.102,,2018-11-21 09:52:12,2018-11-21 09:53:03,50.615s,PASSED
Statement - nowStr = CustomKeywords.newDate.c_nowStr.getNowStr(),Chrome 70.0.3538.102,,2018-11-21 09:52:13,2018-11-21 09:52:13,0.064s,PASSED
