Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Pre Salary,Chrome 72.0.3626.121,,2019-03-19 13:50:59,2019-03-19 14:00:34,9m - 34.882s,FAILED
,,,,,,
Test Cases/Pre-Salary/One Driver Calc,Chrome 72.0.3626.121,,2019-03-19 13:50:59,2019-03-19 13:52:28,1m - 28.487s,PASSED
"login.c_login.logIn(site, userName, userPass)",Chrome 72.0.3626.121,,2019-03-19 13:51:00,2019-03-19 13:51:17,16.923s,PASSED
date = new java.util.Date(),Chrome 72.0.3626.121,,2019-03-19 13:51:17,2019-03-19 13:51:17,0.008s,PASSED
cal = Calendar.getInstance(),Chrome 72.0.3626.121,,2019-03-19 13:51:17,2019-03-19 13:51:17,0.008s,PASSED
cal.setTime(date),Chrome 72.0.3626.121,,2019-03-19 13:51:17,2019-03-19 13:51:17,0.014s,PASSED
month = cal.get(MONTH) + 1,Chrome 72.0.3626.121,,2019-03-19 13:51:17,2019-03-19 13:51:17,0.003s,PASSED
year = cal.get(YEAR),Chrome 72.0.3626.121,,2019-03-19 13:51:17,2019-03-19 13:51:17,0.000s,PASSED
"dayStr = ""01""",Chrome 72.0.3626.121,,2019-03-19 13:51:17,2019-03-19 13:51:17,0.000s,PASSED
"monthStr = """"",Chrome 72.0.3626.121,,2019-03-19 13:51:17,2019-03-19 13:51:17,0.000s,PASSED
yearStr = year.toString(),Chrome 72.0.3626.121,,2019-03-19 13:51:17,2019-03-19 13:51:17,0.001s,PASSED
if (month < 10),Chrome 72.0.3626.121,,2019-03-19 13:51:17,2019-03-19 13:51:17,0.014s,PASSED
fullDate = dayStr + monthStr + yearStr,Chrome 72.0.3626.121,,2019-03-19 13:51:17,2019-03-19 13:51:17,0.001s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 13:51:17,2019-03-19 13:51:18,1.046s,PASSED
"waitForElementPresent(findTestObject(""General/mainEmptyBackground""), 15)",Chrome 72.0.3626.121,,2019-03-19 13:51:18,2019-03-19 13:51:19,0.555s,PASSED
"isPreSalaryTabOpen = waitForElementPresent(findTestObject(""Pre-Salary/preSalaryTab""), 5)",Chrome 72.0.3626.121,,2019-03-19 13:51:19,2019-03-19 13:51:24,5.426s,PASSED
if (!(isPreSalaryTabOpen)),Chrome 72.0.3626.121,,2019-03-19 13:51:24,2019-03-19 13:51:25,1.362s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), 15)",Chrome 72.0.3626.121,,2019-03-19 13:51:25,2019-03-19 13:51:26,0.697s,PASSED
"click(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""))",Chrome 72.0.3626.121,,2019-03-19 13:51:26,2019-03-19 13:51:26,0.131s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 13:51:26,2019-03-19 13:51:27,1.005s,PASSED
"setText(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), """")",Chrome 72.0.3626.121,,2019-03-19 13:51:27,2019-03-19 13:51:27,0.152s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 13:51:27,2019-03-19 13:51:28,1.002s,PASSED
"setText(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), fullDate)",Chrome 72.0.3626.121,,2019-03-19 13:51:28,2019-03-19 13:51:29,0.518s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), 15)",Chrome 72.0.3626.121,,2019-03-19 13:51:29,2019-03-19 13:51:29,0.024s,PASSED
"waitForElementNotPresent(findTestObject(""Pre-Salary/Filters/Drivers Dropdown/isLoadingDropdown""), 15)",Chrome 72.0.3626.121,,2019-03-19 13:51:29,2019-03-19 13:51:29,0.102s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 13:51:29,2019-03-19 13:51:30,1.003s,PASSED
try,Chrome 72.0.3626.121,,2019-03-19 13:51:30,2019-03-19 13:51:30,0.211s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 13:51:30,2019-03-19 13:51:31,1.004s,PASSED
try,Chrome 72.0.3626.121,,2019-03-19 13:51:31,2019-03-19 13:51:31,0.152s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 13:51:31,2019-03-19 13:51:32,1.003s,PASSED
"click(findTestObject(""Pre-Salary/Filters/Drivers Dropdown/driversListDropdownSelectFirstDriver""))",Chrome 72.0.3626.121,,2019-03-19 13:51:32,2019-03-19 13:51:33,0.127s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 13:51:33,2019-03-19 13:51:34,1.003s,PASSED
"click(findTestObject(""Pre-Salary/Data Status/importButton""))",Chrome 72.0.3626.121,,2019-03-19 13:51:34,2019-03-19 13:51:34,0.450s,PASSED
