Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/exeptionsTable""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:01:21,2019-03-19 14:01:21,0.057s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/remarks""), 15)",Chrome 72.0.3626.121,check if remarks exist,2019-03-19 14:01:21,2019-03-19 14:01:21,0.037s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/remarks""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:01:21,2019-03-19 14:01:21,0.051s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/statusCheck""), 15)",Chrome 72.0.3626.121,check if status check exist,2019-03-19 14:01:21,2019-03-19 14:01:21,0.037s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/statusCheck""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:01:21,2019-03-19 14:01:21,0.056s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/stationsTabHref""), 15)",Chrome 72.0.3626.121,move to stations tab,2019-03-19 14:01:21,2019-03-19 14:01:21,0.040s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 14:01:21,2019-03-19 14:01:22,1.003s,PASSED
"click(findTestObject(""Command and Control/Task Tracking/stationsTabHref""), STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-19 14:01:22,2019-03-19 14:01:22,0.168s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 14:01:22,2019-03-19 14:01:23,1.003s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/stationsTable""), 15)",Chrome 72.0.3626.121,check if status check exist,2019-03-19 14:01:23,2019-03-19 14:01:23,0.038s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/stationsTable""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:01:23,2019-03-19 14:01:23,0.052s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/close""), 15)",Chrome 72.0.3626.121,close task tracking,2019-03-19 14:01:23,2019-03-19 14:01:23,0.036s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 14:01:23,2019-03-19 14:01:24,1.002s,PASSED
"click(findTestObject(""Command and Control/Task Tracking/close""), STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-19 14:01:24,2019-03-19 14:01:24,0.199s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 14:01:24,2019-03-19 14:01:25,1.002s,PASSED
closeBrowser(),Chrome 72.0.3626.121,,2019-03-19 14:01:25,2019-03-19 14:01:26,0.682s,PASSED
,,,,,,
Test Cases/Command and Control/Control tasks,Chrome 72.0.3626.121,,2019-03-19 14:01:26,2019-03-19 14:01:57,30.705s,PASSED
"login.c_login.logIn(site, userName, userPass)",Chrome 72.0.3626.121,,2019-03-19 14:01:26,2019-03-19 14:01:35,8.894s,PASSED
delay(1),Chrome 72.0.3626.121,"login
",2019-03-19 14:01:35,2019-03-19 14:01:36,1.004s,PASSED
"waitForElementPresent(findTestObject(""General/mainEmptyBackground""), 15)",Chrome 72.0.3626.121,,2019-03-19 14:01:36,2019-03-19 14:01:37,0.550s,PASSED
"waitForElementPresent(findTestObject(""Nav Bar/commandAndControl""), 15)",Chrome 72.0.3626.121,,2019-03-19 14:01:37,2019-03-19 14:01:37,0.540s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 72.0.3626.121,,2019-03-19 14:01:37,2019-03-19 14:01:39,1.574s,PASSED
"isControldTasksOpen = waitForElementPresent(findTestObject(""Command and Control/Tasks Control/taskControlView""), 15)",Chrome 72.0.3626.121,check if task control view is already open,2019-03-19 14:01:39,2019-03-19 14:01:39,0.041s,PASSED
if (!(isControldTasksOpen)),Chrome 72.0.3626.121,if task control view is not open then open it,2019-03-19 14:01:39,2019-03-19 14:01:39,0.000s,PASSED
"waitForElementPresent(findTestObject(""Command and Control/Tasks Control/taskControlView""), 15)",Chrome 72.0.3626.121,,2019-03-19 14:01:39,2019-03-19 14:01:39,0.206s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 72.0.3626.121,,2019-03-19 14:01:39,2019-03-19 14:01:39,0.033s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 14:01:39,2019-03-19 14:01:40,1.002s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/dateField""), 15)",Chrome 72.0.3626.121,check if date field exist,2019-03-19 14:01:40,2019-03-19 14:01:40,0.060s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/dateField""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:01:40,2019-03-19 14:01:40,0.045s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/footer""), 15)",Chrome 72.0.3626.121,check if footer exist,2019-03-19 14:01:40,2019-03-19 14:01:40,0.038s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/footer""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:01:40,2019-03-19 14:01:40,0.048s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/mainTable""), 15)",Chrome 72.0.3626.121,check if main table exist,2019-03-19 14:01:40,2019-03-19 14:01:40,0.037s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/mainTable""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:01:40,2019-03-19 14:01:40,0.049s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/tableFirstLine""), 15)",Chrome 72.0.3626.121,check if first line exist in table,2019-03-19 14:01:40,2019-03-19 14:01:40,0.040s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/tableFirstLine""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:01:40,2019-03-19 14:01:40,0.047s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/upperLeftFirstLine""), 15)",Chrome 72.0.3626.121,check if upper left elemnt has content,2019-03-19 14:01:40,2019-03-19 14:01:45,4.696s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/upperLeftFirstLine""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:01:45,2019-03-19 14:01:45,0.077s,PASSED
"doubleClick(findTestObject(""Command and Control/Tasks Control/tableFirstLine""))",Chrome 72.0.3626.121,enter a task,2019-03-19 14:01:45,2019-03-19 14:01:45,0.149s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 14:01:45,2019-03-19 14:01:46,1.002s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 72.0.3626.121,,2019-03-19 14:01:46,2019-03-19 14:01:49,2.398s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/taskTrackingView""), 15)",Chrome 72.0.3626.121,check task tracking view exist,2019-03-19 14:01:49,2019-03-19 14:01:49,0.043s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/taskTrackingView""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:01:49,2019-03-19 14:01:49,0.047s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 72.0.3626.121,,2019-03-19 14:01:49,2019-03-19 14:01:49,0.017s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/taskTrackingView""), 15)",Chrome 72.0.3626.121,check if task tracking is open,2019-03-19 14:01:49,2019-03-19 14:01:49,0.024s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/taskTrackingView""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:01:49,2019-03-19 14:01:49,0.043s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/header""), 15)",Chrome 72.0.3626.121,check if header exist,2019-03-19 14:01:49,2019-03-19 14:01:49,0.035s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/header""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:01:49,2019-03-19 14:01:49,0.045s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/map""), 15)",Chrome 72.0.3626.121,check if map exist,2019-03-19 14:01:49,2019-03-19 14:01:49,0.035s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/map""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:01:49,2019-03-19 14:01:49,0.045s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/exeptionsTabHref""), 15)",Chrome 72.0.3626.121,move to exeptions tab,2019-03-19 14:01:49,2019-03-19 14:01:49,0.036s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 14:01:49,2019-03-19 14:01:50,1.002s,PASSED
"click(findTestObject(""Command and Control/Task Tracking/exeptionsTabHref""), STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-19 14:01:50,2019-03-19 14:01:50,0.189s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 14:01:50,2019-03-19 14:01:51,1.003s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/exeptionsTable""), 15)",Chrome 72.0.3626.121,check if exeptions table exist,2019-03-19 14:01:51,2019-03-19 14:01:51,0.060s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/exeptionsTable""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:01:51,2019-03-19 14:01:51,0.053s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/remarks""), 15)",Chrome 72.0.3626.121,check if remarks exist,2019-03-19 14:01:51,2019-03-19 14:01:51,0.037s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/remarks""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:01:51,2019-03-19 14:01:52,0.048s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/statusCheck""), 15)",Chrome 72.0.3626.121,check if status check exist,2019-03-19 14:01:52,2019-03-19 14:01:52,0.040s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/statusCheck""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:01:52,2019-03-19 14:01:52,0.051s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/stationsTabHref""), 15)",Chrome 72.0.3626.121,move to stations tab,2019-03-19 14:01:52,2019-03-19 14:01:52,0.036s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 14:01:52,2019-03-19 14:01:53,1.002s,PASSED
"click(findTestObject(""Command and Control/Task Tracking/stationsTabHref""), STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-19 14:01:53,2019-03-19 14:01:53,0.145s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 14:01:53,2019-03-19 14:01:54,1.002s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/stationsTable""), 15)",Chrome 72.0.3626.121,check if status check exist,2019-03-19 14:01:54,2019-03-19 14:01:54,0.063s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/stationsTable""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:01:54,2019-03-19 14:01:54,0.043s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/close""), 15)",Chrome 72.0.3626.121,close task tracking,2019-03-19 14:01:54,2019-03-19 14:01:54,0.035s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 14:01:54,2019-03-19 14:01:55,1.001s,PASSED
"click(findTestObject(""Command and Control/Task Tracking/close""), STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-19 14:01:55,2019-03-19 14:01:55,0.231s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 14:01:55,2019-03-19 14:01:56,1.001s,PASSED
closeBrowser(),Chrome 72.0.3626.121,,2019-03-19 14:01:56,2019-03-19 14:01:57,0.643s,PASSED
,,,,,,
Test Cases/Command and Control/Control tasks,Chrome 72.0.3626.121,,2019-03-19 14:01:57,2019-03-19 14:02:43,46.492s,PASSED
"login.c_login.logIn(site, userName, userPass)",Chrome 72.0.3626.121,,2019-03-19 14:01:57,2019-03-19 14:02:05,8.609s,PASSED
delay(1),Chrome 72.0.3626.121,"login
",2019-03-19 14:02:05,2019-03-19 14:02:06,1.002s,PASSED
"waitForElementPresent(findTestObject(""General/mainEmptyBackground""), 15)",Chrome 72.0.3626.121,,2019-03-19 14:02:06,2019-03-19 14:02:07,0.641s,PASSED
"waitForElementPresent(findTestObject(""Nav Bar/commandAndControl""), 15)",Chrome 72.0.3626.121,,2019-03-19 14:02:07,2019-03-19 14:02:07,0.024s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 72.0.3626.121,,2019-03-19 14:02:07,2019-03-19 14:02:10,2.648s,PASSED
"isControldTasksOpen = waitForElementPresent(findTestObject(""Command and Control/Tasks Control/taskControlView""), 15)",Chrome 72.0.3626.121,check if task control view is already open,2019-03-19 14:02:10,2019-03-19 14:02:25,15.525s,PASSED
if (!(isControldTasksOpen)),Chrome 72.0.3626.121,if task control view is not open then open it,2019-03-19 14:02:25,2019-03-19 14:02:27,1.266s,PASSED
"waitForElementPresent(findTestObject(""Command and Control/Tasks Control/taskControlView""), 15)",Chrome 72.0.3626.121,,2019-03-19 14:02:27,2019-03-19 14:02:27,0.021s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 72.0.3626.121,,2019-03-19 14:02:27,2019-03-19 14:02:27,0.017s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 14:02:27,2019-03-19 14:02:28,1.001s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/dateField""), 15)",Chrome 72.0.3626.121,check if date field exist,2019-03-19 14:02:28,2019-03-19 14:02:28,0.041s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/dateField""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:02:28,2019-03-19 14:02:28,0.062s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/footer""), 15)",Chrome 72.0.3626.121,check if footer exist,2019-03-19 14:02:28,2019-03-19 14:02:28,0.039s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/footer""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:02:28,2019-03-19 14:02:28,0.052s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/mainTable""), 15)",Chrome 72.0.3626.121,check if main table exist,2019-03-19 14:02:28,2019-03-19 14:02:32,3.994s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/mainTable""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:02:32,2019-03-19 14:02:32,0.059s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/tableFirstLine""), 15)",Chrome 72.0.3626.121,check if first line exist in table,2019-03-19 14:02:32,2019-03-19 14:02:32,0.039s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/tableFirstLine""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:02:32,2019-03-19 14:02:32,0.047s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/upperLeftFirstLine""), 15)",Chrome 72.0.3626.121,check if upper left elemnt has content,2019-03-19 14:02:32,2019-03-19 14:02:32,0.034s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/upperLeftFirstLine""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:02:32,2019-03-19 14:02:32,0.050s,PASSED
"doubleClick(findTestObject(""Command and Control/Tasks Control/tableFirstLine""))",Chrome 72.0.3626.121,enter a task,2019-03-19 14:02:32,2019-03-19 14:02:32,0.179s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 14:02:32,2019-03-19 14:02:33,1.003s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 72.0.3626.121,,2019-03-19 14:02:33,2019-03-19 14:02:34,1.134s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/taskTrackingView""), 15)",Chrome 72.0.3626.121,check task tracking view exist,2019-03-19 14:02:34,2019-03-19 14:02:34,0.037s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/taskTrackingView""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:02:34,2019-03-19 14:02:34,0.052s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 72.0.3626.121,,2019-03-19 14:02:34,2019-03-19 14:02:35,1.050s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/taskTrackingView""), 15)",Chrome 72.0.3626.121,check if task tracking is open,2019-03-19 14:02:35,2019-03-19 14:02:36,0.041s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/taskTrackingView""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:02:36,2019-03-19 14:02:36,0.070s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/header""), 15)",Chrome 72.0.3626.121,check if header exist,2019-03-19 14:02:36,2019-03-19 14:02:36,0.035s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/header""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:02:36,2019-03-19 14:02:36,0.044s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/map""), 15)",Chrome 72.0.3626.121,check if map exist,2019-03-19 14:02:36,2019-03-19 14:02:36,0.035s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/map""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:02:36,2019-03-19 14:02:36,0.046s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/exeptionsTabHref""), 15)",Chrome 72.0.3626.121,move to exeptions tab,2019-03-19 14:02:36,2019-03-19 14:02:36,0.035s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 14:02:36,2019-03-19 14:02:37,1.002s,PASSED
"click(findTestObject(""Command and Control/Task Tracking/exeptionsTabHref""), STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-19 14:02:37,2019-03-19 14:02:37,0.092s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 14:02:37,2019-03-19 14:02:38,1.002s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/exeptionsTable""), 15)",Chrome 72.0.3626.121,check if exeptions table exist,2019-03-19 14:02:38,2019-03-19 14:02:38,0.048s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/exeptionsTable""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:02:38,2019-03-19 14:02:38,0.049s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/remarks""), 15)",Chrome 72.0.3626.121,check if remarks exist,2019-03-19 14:02:38,2019-03-19 14:02:38,0.036s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/remarks""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:02:38,2019-03-19 14:02:38,0.048s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/statusCheck""), 15)",Chrome 72.0.3626.121,check if status check exist,2019-03-19 14:02:38,2019-03-19 14:02:38,0.037s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/statusCheck""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:02:38,2019-03-19 14:02:38,0.043s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/stationsTabHref""), 15)",Chrome 72.0.3626.121,move to stations tab,2019-03-19 14:02:38,2019-03-19 14:02:38,0.034s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 14:02:38,2019-03-19 14:02:39,1.003s,PASSED
"click(findTestObject(""Command and Control/Task Tracking/stationsTabHref""), STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-19 14:02:39,2019-03-19 14:02:39,0.135s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-19 14:02:39,2019-03-19 14:02:40,1.003s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/stationsTable""), 15)",Chrome 72.0.3626.121,check if status check exist,2019-03-19 14:02:40,2019-03-19 14:02:40,0.062s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/stationsTable""), 5)",Chrome 72.0.3626.121,,2019-03-19 14:02:40,2019-03-19 14:02:40,0.055s,PASSED
