Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Working Ticket Confirmation,Chrome 72.0.3626.81,,2019-02-04 12:38:02,2019-02-04 12:38:31,28.753s,FAILED
,,,,,,
Test Cases/Working Tciket Confirmation/Working Ticket Sanity,Chrome 72.0.3626.81,,2019-02-04 12:38:03,2019-02-04 12:38:31,27.790s,FAILED
"login.c_login.logIn(site, userName, userPass)",Chrome 72.0.3626.81,,2019-02-04 12:38:03,2019-02-04 12:38:15,12.112s,PASSED
delay(1),Chrome 72.0.3626.81,login,2019-02-04 12:38:15,2019-02-04 12:38:16,1.018s,PASSED
"waitForElementPresent(findTestObject(""General/mainEmptyBackground""), 15)",Chrome 72.0.3626.81,enter drivers ticket confiramtion view,2019-02-04 12:38:16,2019-02-04 12:38:17,0.545s,PASSED
"isWorkingTicketOpen = waitForElementPresent(findTestObject(""Nav Bar/Nav Bar Funds/workingTicketConfirmation""), 5)",Chrome 72.0.3626.81,,2019-02-04 12:38:17,2019-02-04 12:38:22,5.173s,PASSED
if (!(isWorkingTicketOpen)),Chrome 72.0.3626.81,,2019-02-04 12:38:22,2019-02-04 12:38:23,1.224s,PASSED
delay(1),Chrome 72.0.3626.81,,2019-02-04 12:38:23,2019-02-04 12:38:24,1.000s,PASSED
"waitForElementVisible(findTestObject(""Driver Ticket Confirmation/driverTciketView""), 15)",Chrome 72.0.3626.81,wait for loading,2019-02-04 12:38:24,2019-02-04 12:38:25,0.587s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 72.0.3626.81,,2019-02-04 12:38:25,2019-02-04 12:38:26,0.574s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Driver Ticket Confirmation/driverTciketView""), 5)",Chrome 72.0.3626.81,,2019-02-04 12:38:26,2019-02-04 12:38:26,0.054s,PASSED
"waitForElementNotPresent(findTestObject(""General/dropdownListSpinner""), 15)",Chrome 72.0.3626.81,,2019-02-04 12:38:26,2019-02-04 12:38:26,0.039s,PASSED
"verifyElementNotPresent(findTestObject(""General/dropdownListSpinner""), 5)",Chrome 72.0.3626.81,,2019-02-04 12:38:26,2019-02-04 12:38:26,0.028s,PASSED
"waitForElementNotPresent(findTestObject(""General/gridLoadingBar""), 15)",Chrome 72.0.3626.81,,2019-02-04 12:38:26,2019-02-04 12:38:26,0.024s,PASSED
"verifyElementNotPresent(findTestObject(""General/gridLoadingBar""), 5)",Chrome 72.0.3626.81,,2019-02-04 12:38:26,2019-02-04 12:38:26,0.014s,PASSED
"waitForElementPresent(findTestObject(""Driver Ticket Confirmation/driversTable""), 15)",Chrome 72.0.3626.81,check if tables exist,2019-02-04 12:38:26,2019-02-04 12:38:26,0.036s,PASSED
"verifyElementPresent(findTestObject(""Driver Ticket Confirmation/driversTable""), 5)",Chrome 72.0.3626.81,,2019-02-04 12:38:26,2019-02-04 12:38:26,0.024s,PASSED
"waitForElementPresent(findTestObject(""Driver Ticket Confirmation/datesTable""), 15)",Chrome 72.0.3626.81,,2019-02-04 12:38:26,2019-02-04 12:38:26,0.031s,PASSED
