Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Command and Control,Chrome 73.0.3683.103,,2019-04-17 16:02:07,2019-04-17 16:03:48,1m - 41.201s,FAILED
,,,,,,
Test Cases/Command and Control/Control tasks,Chrome 73.0.3683.103,,2019-04-17 16:02:07,2019-04-17 16:02:30,23.015s,FAILED
"login.c_login.logIn(site, userName, userPass)",Chrome 73.0.3683.103,,2019-04-17 16:02:08,2019-04-17 16:02:30,22.364s,FAILED
,,,,,,
Test Cases/Command and Control/Control tasks,Chrome 73.0.3683.103,,2019-04-17 16:02:30,2019-04-17 16:03:00,30.282s,PASSED
"login.c_login.logIn(site, userName, userPass)",Chrome 73.0.3683.103,,2019-04-17 16:02:30,2019-04-17 16:02:44,13.926s,PASSED
delay(1),Chrome 73.0.3683.103,"login
",2019-04-17 16:02:44,2019-04-17 16:02:45,1.022s,PASSED
"waitForElementPresent(findTestObject(""General/mainEmptyBackground""), 15)",Chrome 73.0.3683.103,,2019-04-17 16:02:45,2019-04-17 16:02:45,0.052s,PASSED
"waitForElementPresent(findTestObject(""Nav Bar/commandAndControl""), 15)",Chrome 73.0.3683.103,,2019-04-17 16:02:45,2019-04-17 16:02:46,0.544s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 73.0.3683.103,,2019-04-17 16:02:46,2019-04-17 16:02:47,1.662s,PASSED
"isControldTasksOpen = waitForElementPresent(findTestObject(""Command and Control/Tasks Control/taskControlView""), 15)",Chrome 73.0.3683.103,check if task control view is already open,2019-04-17 16:02:47,2019-04-17 16:02:47,0.025s,PASSED
if (!(isControldTasksOpen)),Chrome 73.0.3683.103,if task control view is not open then open it,2019-04-17 16:02:47,2019-04-17 16:02:47,0.001s,PASSED
"waitForElementPresent(findTestObject(""Command and Control/Tasks Control/taskControlView""), 15)",Chrome 73.0.3683.103,,2019-04-17 16:02:47,2019-04-17 16:02:47,0.020s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 73.0.3683.103,,2019-04-17 16:02:47,2019-04-17 16:02:47,0.020s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-17 16:02:47,2019-04-17 16:02:48,1.002s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/dateField""), 15)",Chrome 73.0.3683.103,check if date field exist,2019-04-17 16:02:48,2019-04-17 16:02:48,0.052s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/dateField""), 5)",Chrome 73.0.3683.103,,2019-04-17 16:02:48,2019-04-17 16:02:49,0.098s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/footer""), 15)",Chrome 73.0.3683.103,check if footer exist,2019-04-17 16:02:49,2019-04-17 16:02:49,0.044s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/footer""), 5)",Chrome 73.0.3683.103,,2019-04-17 16:02:49,2019-04-17 16:02:49,0.059s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/mainTable""), 15)",Chrome 73.0.3683.103,check if main table exist,2019-04-17 16:02:49,2019-04-17 16:02:49,0.042s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/mainTable""), 5)",Chrome 73.0.3683.103,,2019-04-17 16:02:49,2019-04-17 16:02:49,0.075s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/tableFirstLine""), 15)",Chrome 73.0.3683.103,check if first line exist in table,2019-04-17 16:02:49,2019-04-17 16:02:49,0.050s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/tableFirstLine""), 5)",Chrome 73.0.3683.103,,2019-04-17 16:02:49,2019-04-17 16:02:49,0.082s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/upperLeftFirstLine""), 15)",Chrome 73.0.3683.103,check if upper left elemnt has content,2019-04-17 16:02:49,2019-04-17 16:02:49,0.046s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/upperLeftFirstLine""), 5)",Chrome 73.0.3683.103,,2019-04-17 16:02:49,2019-04-17 16:02:49,0.061s,PASSED
"doubleClick(findTestObject(""Command and Control/Tasks Control/tableFirstLine""))",Chrome 73.0.3683.103,enter a task,2019-04-17 16:02:49,2019-04-17 16:02:49,0.187s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-17 16:02:49,2019-04-17 16:02:50,1.003s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 73.0.3683.103,,2019-04-17 16:02:50,2019-04-17 16:02:52,1.897s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/taskTrackingView""), 15)",Chrome 73.0.3683.103,check task tracking view exist,2019-04-17 16:02:52,2019-04-17 16:02:52,0.046s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/taskTrackingView""), 5)",Chrome 73.0.3683.103,,2019-04-17 16:02:52,2019-04-17 16:02:52,0.074s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 73.0.3683.103,,2019-04-17 16:02:52,2019-04-17 16:02:52,0.022s,PASSED
