Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Command and Control,Chrome 72.0.3626.81,,2019-02-04 12:33:32,2019-02-04 12:35:14,1m - 42.439s,FAILED
,,,,,,
Test Cases/Command and Control/Control tasks,Chrome 72.0.3626.81,,2019-02-04 12:33:32,2019-02-04 12:34:17,45.300s,PASSED
"login.c_login.logIn(site, userName, userPass)",Chrome 72.0.3626.81,,2019-02-04 12:33:32,2019-02-04 12:33:42,9.451s,PASSED
delay(1),Chrome 72.0.3626.81,"login
",2019-02-04 12:33:42,2019-02-04 12:33:43,1.019s,PASSED
"waitForElementPresent(findTestObject(""General/mainEmptyBackground""), 15)",Chrome 72.0.3626.81,,2019-02-04 12:33:43,2019-02-04 12:33:43,0.538s,PASSED
"waitForElementPresent(findTestObject(""Nav Bar/commandAndControl""), 15)",Chrome 72.0.3626.81,,2019-02-04 12:33:43,2019-02-04 12:33:44,0.544s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 72.0.3626.81,,2019-02-04 12:33:44,2019-02-04 12:33:48,3.660s,PASSED
"isControldTasksOpen = waitForElementPresent(findTestObject(""Command and Control/Tasks Control/taskControlView""), 15)",Chrome 72.0.3626.81,check if task control view is already open,2019-02-04 12:33:48,2019-02-04 12:34:03,15.303s,PASSED
if (!(isControldTasksOpen)),Chrome 72.0.3626.81,if task control view is not open then open it,2019-02-04 12:34:03,2019-02-04 12:34:04,1.199s,PASSED
"waitForElementPresent(findTestObject(""Command and Control/Tasks Control/taskControlView""), 15)",Chrome 72.0.3626.81,,2019-02-04 12:34:04,2019-02-04 12:34:04,0.015s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 72.0.3626.81,,2019-02-04 12:34:04,2019-02-04 12:34:04,0.015s,PASSED
delay(1),Chrome 72.0.3626.81,,2019-02-04 12:34:04,2019-02-04 12:34:05,1.001s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/dateField""), 15)",Chrome 72.0.3626.81,check if date field exist,2019-02-04 12:34:05,2019-02-04 12:34:05,0.066s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/dateField""), 5)",Chrome 72.0.3626.81,,2019-02-04 12:34:05,2019-02-04 12:34:05,0.064s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/footer""), 15)",Chrome 72.0.3626.81,check if footer exist,2019-02-04 12:34:05,2019-02-04 12:34:05,0.038s,PASSED
