Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Pre Salary,Chrome 74.0.3729.131,,2019-05-15 00:23:07,2019-05-15 00:34:13,11m - 5.540s,PASSED
,,,,,,
Test Cases/Pre-Salary/One Driver Calc,Chrome 74.0.3729.131,,2019-05-15 00:23:08,2019-05-15 00:24:59,1m - 51.322s,PASSED
"login.c_login.logIn(site, userName, userPass)",Chrome 74.0.3729.131,,2019-05-15 00:23:08,2019-05-15 00:23:24,15.528s,PASSED
date = new java.util.Date(),Chrome 74.0.3729.131,,2019-05-15 00:23:24,2019-05-15 00:23:24,0.009s,PASSED
cal = Calendar.getInstance(),Chrome 74.0.3729.131,,2019-05-15 00:23:24,2019-05-15 00:23:24,0.008s,PASSED
cal.setTime(date),Chrome 74.0.3729.131,,2019-05-15 00:23:24,2019-05-15 00:23:24,0.013s,PASSED
month = cal.get(MONTH) + 1,Chrome 74.0.3729.131,,2019-05-15 00:23:24,2019-05-15 00:23:24,0.003s,PASSED
year = cal.get(YEAR),Chrome 74.0.3729.131,,2019-05-15 00:23:24,2019-05-15 00:23:24,0.001s,PASSED
"dayStr = ""01""",Chrome 74.0.3729.131,,2019-05-15 00:23:24,2019-05-15 00:23:24,0.001s,PASSED
"monthStr = """"",Chrome 74.0.3729.131,,2019-05-15 00:23:24,2019-05-15 00:23:24,0.001s,PASSED
yearStr = year.toString(),Chrome 74.0.3729.131,,2019-05-15 00:23:24,2019-05-15 00:23:24,0.001s,PASSED
if (month < 10),Chrome 74.0.3729.131,,2019-05-15 00:23:24,2019-05-15 00:23:24,0.005s,PASSED
fullDate = dayStr + monthStr + yearStr,Chrome 74.0.3729.131,,2019-05-15 00:23:24,2019-05-15 00:23:24,0.000s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-15 00:23:24,2019-05-15 00:23:25,1.028s,PASSED
"waitForElementPresent(findTestObject(""General/mainEmptyBackground""), 15)",Chrome 74.0.3729.131,,2019-05-15 00:23:25,2019-05-15 00:23:35,9.999s,PASSED
"isPreSalaryTabOpen = waitForElementPresent(findTestObject(""Pre-Salary/preSalaryTab""), 5)",Chrome 74.0.3729.131,,2019-05-15 00:23:35,2019-05-15 00:23:40,5.303s,PASSED
if (!(isPreSalaryTabOpen)),Chrome 74.0.3729.131,,2019-05-15 00:23:40,2019-05-15 00:23:46,6.032s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 30)",Chrome 74.0.3729.131,,2019-05-15 00:23:46,2019-05-15 00:24:16,30.086s,PASSED
"waitForElementNotPresent(findTestObject(""Pre-Salary/Filters/Drivers Dropdown/isLoadingDropdown""), 15)",Chrome 74.0.3729.131,,2019-05-15 00:24:16,2019-05-15 00:24:23,6.883s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), 15)",Chrome 74.0.3729.131,,2019-05-15 00:24:23,2019-05-15 00:24:23,0.065s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 00:24:23,2019-05-15 00:24:28,5.004s,PASSED
"click(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""))",Chrome 74.0.3729.131,,2019-05-15 00:24:28,2019-05-15 00:24:29,0.114s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-15 00:24:29,2019-05-15 00:24:30,1.005s,PASSED
"setText(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), """")",Chrome 74.0.3729.131,,2019-05-15 00:24:30,2019-05-15 00:24:30,0.127s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-15 00:24:30,2019-05-15 00:24:31,1.003s,PASSED
"setText(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), fullDate)",Chrome 74.0.3729.131,,2019-05-15 00:24:31,2019-05-15 00:24:31,0.252s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), 15)",Chrome 74.0.3729.131,,2019-05-15 00:24:31,2019-05-15 00:24:31,0.025s,PASSED
"waitForElementNotPresent(findTestObject(""Pre-Salary/Filters/Drivers Dropdown/isLoadingDropdown""), 15)",Chrome 74.0.3729.131,,2019-05-15 00:24:31,2019-05-15 00:24:31,0.040s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-15 00:24:31,2019-05-15 00:24:32,1.004s,PASSED
try,Chrome 74.0.3729.131,,2019-05-15 00:24:32,2019-05-15 00:24:32,0.215s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-15 00:24:32,2019-05-15 00:24:33,1.004s,PASSED
try,Chrome 74.0.3729.131,,2019-05-15 00:24:33,2019-05-15 00:24:33,0.154s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-15 00:24:33,2019-05-15 00:24:34,1.006s,PASSED
"click(findTestObject(""Pre-Salary/Filters/Drivers Dropdown/driversListDropdownSelectFirstDriver""))",Chrome 74.0.3729.131,,2019-05-15 00:24:34,2019-05-15 00:24:34,0.126s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-15 00:24:34,2019-05-15 00:24:36,1.003s,PASSED
"click(findTestObject(""Pre-Salary/Data Status/importButton""))",Chrome 74.0.3729.131,,2019-05-15 00:24:36,2019-05-15 00:24:36,0.563s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-15 00:24:36,2019-05-15 00:24:37,1.003s,PASSED
try,Chrome 74.0.3729.131,,2019-05-15 00:24:37,2019-05-15 00:24:55,18.394s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Employee Details/driversReportTable""), 20)",Chrome 74.0.3729.131,,2019-05-15 00:24:55,2019-05-15 00:24:58,2.419s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Employee Details/driversReportTable""), 20)",Chrome 74.0.3729.131,,2019-05-15 00:24:58,2019-05-15 00:24:58,0.044s,PASSED
"verifyElementPresent(findTestObject(""Pre-Salary/Employee Details/driversReportTable""), 2)",Chrome 74.0.3729.131,,2019-05-15 00:24:58,2019-05-15 00:24:58,0.027s,PASSED
"verifyElementPresent(findTestObject(""Pre-Salary/Employee Details/driversCodeId_InDriversReportTableHeader""), 2)",Chrome 74.0.3729.131,,2019-05-15 00:24:58,2019-05-15 00:24:58,0.030s,PASSED
"driverCodeFromReport = getText(findTestObject(""Pre-Salary/Employee Details/driversCodeId_InDriversReportTableHeader""))",Chrome 74.0.3729.131,,2019-05-15 00:24:58,2019-05-15 00:24:58,0.049s,PASSED
if (driverCodeFromReport != driver_Id && !(driverCodeFromReport.contains(driver_Id))),Chrome 74.0.3729.131,,2019-05-15 00:24:58,2019-05-15 00:24:58,0.000s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Employee Details/rightSideTable""), 10)",Chrome 74.0.3729.131,,2019-05-15 00:24:58,2019-05-15 00:24:58,0.025s,PASSED
"verifyElementPresent(findTestObject(""Pre-Salary/Employee Details/rightSideTable""), 2)",Chrome 74.0.3729.131,,2019-05-15 00:24:58,2019-05-15 00:24:58,0.018s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Employee Details/rightSideTableDriversId""), 10)",Chrome 74.0.3729.131,,2019-05-15 00:24:58,2019-05-15 00:24:58,0.025s,PASSED
"verifyElementPresent(findTestObject(""Pre-Salary/Employee Details/rightSideTableDriversId""), 2)",Chrome 74.0.3729.131,,2019-05-15 00:24:58,2019-05-15 00:24:58,0.022s,PASSED
"driversCodeFromRightSideTable = getText(findTestObject(""Pre-Salary/Employee Details/rightSideTableDriversId""))",Chrome 74.0.3729.131,,2019-05-15 00:24:58,2019-05-15 00:24:58,0.036s,PASSED
if (!(driversCodeFromRightSideTable.contains(driver_Id))),Chrome 74.0.3729.131,,2019-05-15 00:24:58,2019-05-15 00:24:58,0.001s,PASSED
closeBrowser(),Chrome 74.0.3729.131,,2019-05-15 00:24:58,2019-05-15 00:24:59,0.813s,PASSED
,,,,,,
Test Cases/Pre-Salary/One Driver Calc,Chrome 74.0.3729.131,,2019-05-15 00:24:59,2019-05-15 00:26:40,1m - 41.018s,PASSED
"login.c_login.logIn(site, userName, userPass)",Chrome 74.0.3729.131,,2019-05-15 00:24:59,2019-05-15 00:25:17,17.478s,PASSED
date = new java.util.Date(),Chrome 74.0.3729.131,,2019-05-15 00:25:17,2019-05-15 00:25:17,0.001s,PASSED
cal = Calendar.getInstance(),Chrome 74.0.3729.131,,2019-05-15 00:25:17,2019-05-15 00:25:17,0.000s,PASSED
cal.setTime(date),Chrome 74.0.3729.131,,2019-05-15 00:25:17,2019-05-15 00:25:17,0.001s,PASSED
month = cal.get(MONTH) + 1,Chrome 74.0.3729.131,,2019-05-15 00:25:17,2019-05-15 00:25:17,0.000s,PASSED
year = cal.get(YEAR),Chrome 74.0.3729.131,,2019-05-15 00:25:17,2019-05-15 00:25:17,0.001s,PASSED
"dayStr = ""01""",Chrome 74.0.3729.131,,2019-05-15 00:25:17,2019-05-15 00:25:17,0.000s,PASSED
"monthStr = """"",Chrome 74.0.3729.131,,2019-05-15 00:25:17,2019-05-15 00:25:17,0.000s,PASSED
yearStr = year.toString(),Chrome 74.0.3729.131,,2019-05-15 00:25:17,2019-05-15 00:25:17,0.000s,PASSED
if (month < 10),Chrome 74.0.3729.131,,2019-05-15 00:25:17,2019-05-15 00:25:17,0.001s,PASSED
fullDate = dayStr + monthStr + yearStr,Chrome 74.0.3729.131,,2019-05-15 00:25:17,2019-05-15 00:25:17,0.000s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-15 00:25:17,2019-05-15 00:25:18,1.003s,PASSED
"waitForElementPresent(findTestObject(""General/mainEmptyBackground""), 15)",Chrome 74.0.3729.131,,2019-05-15 00:25:18,2019-05-15 00:25:27,9.845s,PASSED
"isPreSalaryTabOpen = waitForElementPresent(findTestObject(""Pre-Salary/preSalaryTab""), 5)",Chrome 74.0.3729.131,,2019-05-15 00:25:27,2019-05-15 00:25:33,5.935s,PASSED
if (!(isPreSalaryTabOpen)),Chrome 74.0.3729.131,,2019-05-15 00:25:33,2019-05-15 00:25:35,1.942s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 30)",Chrome 74.0.3729.131,,2019-05-15 00:25:35,2019-05-15 00:26:05,30.034s,PASSED
"waitForElementNotPresent(findTestObject(""Pre-Salary/Filters/Drivers Dropdown/isLoadingDropdown""), 15)",Chrome 74.0.3729.131,,2019-05-15 00:26:05,2019-05-15 00:26:13,7.408s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), 15)",Chrome 74.0.3729.131,,2019-05-15 00:26:13,2019-05-15 00:26:13,0.048s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 00:26:13,2019-05-15 00:26:18,5.003s,PASSED
"click(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""))",Chrome 74.0.3729.131,,2019-05-15 00:26:18,2019-05-15 00:26:18,0.126s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-15 00:26:18,2019-05-15 00:26:19,1.002s,PASSED
"setText(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), """")",Chrome 74.0.3729.131,,2019-05-15 00:26:19,2019-05-15 00:26:19,0.130s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-15 00:26:19,2019-05-15 00:26:20,1.002s,PASSED
"setText(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), fullDate)",Chrome 74.0.3729.131,,2019-05-15 00:26:20,2019-05-15 00:26:20,0.286s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), 15)",Chrome 74.0.3729.131,,2019-05-15 00:26:20,2019-05-15 00:26:20,0.015s,PASSED
"waitForElementNotPresent(findTestObject(""Pre-Salary/Filters/Drivers Dropdown/isLoadingDropdown""), 15)",Chrome 74.0.3729.131,,2019-05-15 00:26:20,2019-05-15 00:26:20,0.018s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-15 00:26:20,2019-05-15 00:26:21,1.010s,PASSED
try,Chrome 74.0.3729.131,,2019-05-15 00:26:21,2019-05-15 00:26:22,0.201s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-15 00:26:22,2019-05-15 00:26:23,1.003s,PASSED
try,Chrome 74.0.3729.131,,2019-05-15 00:26:23,2019-05-15 00:26:23,0.183s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-15 00:26:23,2019-05-15 00:26:24,1.003s,PASSED
"click(findTestObject(""Pre-Salary/Filters/Drivers Dropdown/driversListDropdownSelectFirstDriver""))",Chrome 74.0.3729.131,,2019-05-15 00:26:24,2019-05-15 00:26:24,0.122s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-15 00:26:24,2019-05-15 00:26:25,1.003s,PASSED
"click(findTestObject(""Pre-Salary/Data Status/importButton""))",Chrome 74.0.3729.131,,2019-05-15 00:26:25,2019-05-15 00:26:25,0.457s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-15 00:26:25,2019-05-15 00:26:26,1.001s,PASSED
try,Chrome 74.0.3729.131,,2019-05-15 00:26:26,2019-05-15 00:26:37,10.239s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Employee Details/driversReportTable""), 20)",Chrome 74.0.3729.131,,2019-05-15 00:26:37,2019-05-15 00:26:39,2.315s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Employee Details/driversReportTable""), 20)",Chrome 74.0.3729.131,,2019-05-15 00:26:39,2019-05-15 00:26:39,0.021s,PASSED
"verifyElementPresent(findTestObject(""Pre-Salary/Employee Details/driversReportTable""), 2)",Chrome 74.0.3729.131,,2019-05-15 00:26:39,2019-05-15 00:26:39,0.018s,PASSED
"verifyElementPresent(findTestObject(""Pre-Salary/Employee Details/driversCodeId_InDriversReportTableHeader""), 2)",Chrome 74.0.3729.131,,2019-05-15 00:26:39,2019-05-15 00:26:39,0.022s,PASSED
"driverCodeFromReport = getText(findTestObject(""Pre-Salary/Employee Details/driversCodeId_InDriversReportTableHeader""))",Chrome 74.0.3729.131,,2019-05-15 00:26:39,2019-05-15 00:26:39,0.045s,PASSED
if (driverCodeFromReport != driver_Id && !(driverCodeFromReport.contains(driver_Id))),Chrome 74.0.3729.131,,2019-05-15 00:26:39,2019-05-15 00:26:39,0.000s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Employee Details/rightSideTable""), 10)",Chrome 74.0.3729.131,,2019-05-15 00:26:39,2019-05-15 00:26:39,0.026s,PASSED
"verifyElementPresent(findTestObject(""Pre-Salary/Employee Details/rightSideTable""), 2)",Chrome 74.0.3729.131,,2019-05-15 00:26:39,2019-05-15 00:26:39,0.019s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Employee Details/rightSideTableDriversId""), 10)",Chrome 74.0.3729.131,,2019-05-15 00:26:39,2019-05-15 00:26:39,0.027s,PASSED
"verifyElementPresent(findTestObject(""Pre-Salary/Employee Details/rightSideTableDriversId""), 2)",Chrome 74.0.3729.131,,2019-05-15 00:26:39,2019-05-15 00:26:39,0.021s,PASSED
"driversCodeFromRightSideTable = getText(findTestObject(""Pre-Salary/Employee Details/rightSideTableDriversId""))",Chrome 74.0.3729.131,,2019-05-15 00:26:39,2019-05-15 00:26:39,0.056s,PASSED
if (!(driversCodeFromRightSideTable.contains(driver_Id))),Chrome 74.0.3729.131,,2019-05-15 00:26:39,2019-05-15 00:26:39,0.000s,PASSED
closeBrowser(),Chrome 74.0.3729.131,,2019-05-15 00:26:39,2019-05-15 00:26:40,0.864s,PASSED
,,,,,,
Test Cases/Pre-Salary/One Driver Calc,Chrome 74.0.3729.131,,2019-05-15 00:26:40,2019-05-15 00:27:32,52.117s,PASSED
"login.c_login.logIn(site, userName, userPass)",Chrome 74.0.3729.131,,2019-05-15 00:26:40,2019-05-15 00:26:48,7.952s,PASSED
date = new java.util.Date(),Chrome 74.0.3729.131,,2019-05-15 00:26:48,2019-05-15 00:26:48,0.000s,PASSED
cal = Calendar.getInstance(),Chrome 74.0.3729.131,,2019-05-15 00:26:48,2019-05-15 00:26:48,0.000s,PASSED
cal.setTime(date),Chrome 74.0.3729.131,,2019-05-15 00:26:48,2019-05-15 00:26:48,0.001s,PASSED
month = cal.get(MONTH) + 1,Chrome 74.0.3729.131,,2019-05-15 00:26:48,2019-05-15 00:26:48,0.000s,PASSED
year = cal.get(YEAR),Chrome 74.0.3729.131,,2019-05-15 00:26:48,2019-05-15 00:26:48,0.000s,PASSED
"dayStr = ""01""",Chrome 74.0.3729.131,,2019-05-15 00:26:48,2019-05-15 00:26:48,0.003s,PASSED
"monthStr = """"",Chrome 74.0.3729.131,,2019-05-15 00:26:48,2019-05-15 00:26:48,0.001s,PASSED
yearStr = year.toString(),Chrome 74.0.3729.131,,2019-05-15 00:26:48,2019-05-15 00:26:48,0.000s,PASSED
if (month < 10),Chrome 74.0.3729.131,,2019-05-15 00:26:48,2019-05-15 00:26:48,0.001s,PASSED
fullDate = dayStr + monthStr + yearStr,Chrome 74.0.3729.131,,2019-05-15 00:26:48,2019-05-15 00:26:48,0.000s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-15 00:26:48,2019-05-15 00:26:49,1.003s,PASSED
"waitForElementPresent(findTestObject(""General/mainEmptyBackground""), 15)",Chrome 74.0.3729.131,,2019-05-15 00:26:49,2019-05-15 00:26:53,3.692s,PASSED
"isPreSalaryTabOpen = waitForElementPresent(findTestObject(""Pre-Salary/preSalaryTab""), 5)",Chrome 74.0.3729.131,,2019-05-15 00:26:53,2019-05-15 00:26:53,0.028s,PASSED
if (!(isPreSalaryTabOpen)),Chrome 74.0.3729.131,,2019-05-15 00:26:53,2019-05-15 00:26:53,0.000s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 30)",Chrome 74.0.3729.131,,2019-05-15 00:26:53,2019-05-15 00:27:00,7.397s,PASSED
