Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Command and Control,Chrome 74.0.3729.131,,2019-05-14 18:14:08,2019-05-14 18:19:06,4m - 58.386s,PASSED
,,,,,,
Test Cases/Command and Control/Control tasks,Chrome 74.0.3729.131,,2019-05-14 18:14:08,2019-05-14 18:15:50,1m - 42.515s,PASSED
"login.c_login.logIn(site, userName, userPass)",Chrome 74.0.3729.131,,2019-05-14 18:14:09,2019-05-14 18:14:44,35.217s,PASSED
delay(1),Chrome 74.0.3729.131,"login
",2019-05-14 18:14:44,2019-05-14 18:14:45,1.023s,PASSED
"waitForElementPresent(findTestObject(""General/mainEmptyBackground""), 15)",Chrome 74.0.3729.131,,2019-05-14 18:14:45,2019-05-14 18:14:57,12.127s,PASSED
"waitForElementPresent(findTestObject(""Nav Bar/commandAndControl""), 15)",Chrome 74.0.3729.131,,2019-05-14 18:14:57,2019-05-14 18:14:58,1.058s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 74.0.3729.131,,2019-05-14 18:14:58,2019-05-14 18:15:10,11.615s,PASSED
"isControldTasksOpen = waitForElementPresent(findTestObject(""Command and Control/Tasks Control/taskControlView""), 15)",Chrome 74.0.3729.131,check if task control view is already open,2019-05-14 18:15:10,2019-05-14 18:15:25,15.521s,PASSED
if (!(isControldTasksOpen)),Chrome 74.0.3729.131,if task control view is not open then open it,2019-05-14 18:15:25,2019-05-14 18:15:26,1.255s,PASSED
"waitForElementPresent(findTestObject(""Command and Control/Tasks Control/taskControlView""), 15)",Chrome 74.0.3729.131,,2019-05-14 18:15:26,2019-05-14 18:15:26,0.022s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 74.0.3729.131,,2019-05-14 18:15:26,2019-05-14 18:15:26,0.021s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-14 18:15:26,2019-05-14 18:15:27,1.002s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/dateField""), 15)",Chrome 74.0.3729.131,check if date field exist,2019-05-14 18:15:27,2019-05-14 18:15:27,0.066s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/dateField""), 5)",Chrome 74.0.3729.131,,2019-05-14 18:15:27,2019-05-14 18:15:28,0.102s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/footer""), 15)",Chrome 74.0.3729.131,check if footer exist,2019-05-14 18:15:28,2019-05-14 18:15:28,0.043s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/footer""), 5)",Chrome 74.0.3729.131,,2019-05-14 18:15:28,2019-05-14 18:15:28,0.061s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/mainTable""), 15)",Chrome 74.0.3729.131,check if main table exist,2019-05-14 18:15:28,2019-05-14 18:15:38,10.571s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/mainTable""), 5)",Chrome 74.0.3729.131,,2019-05-14 18:15:38,2019-05-14 18:15:38,0.083s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/tableFirstLine""), 15)",Chrome 74.0.3729.131,check if first line exist in table,2019-05-14 18:15:38,2019-05-14 18:15:38,0.048s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/tableFirstLine""), 5)",Chrome 74.0.3729.131,,2019-05-14 18:15:38,2019-05-14 18:15:38,0.062s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/upperLeftFirstLine""), 15)",Chrome 74.0.3729.131,check if upper left elemnt has content,2019-05-14 18:15:38,2019-05-14 18:15:39,0.554s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/upperLeftFirstLine""), 5)",Chrome 74.0.3729.131,,2019-05-14 18:15:39,2019-05-14 18:15:39,0.059s,PASSED
"doubleClick(findTestObject(""Command and Control/Tasks Control/tableFirstLine""))",Chrome 74.0.3729.131,enter a task,2019-05-14 18:15:39,2019-05-14 18:15:39,0.168s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-14 18:15:39,2019-05-14 18:15:40,1.004s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 74.0.3729.131,,2019-05-14 18:15:40,2019-05-14 18:15:42,1.955s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/taskTrackingView""), 15)",Chrome 74.0.3729.131,check task tracking view exist,2019-05-14 18:15:42,2019-05-14 18:15:42,0.044s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/taskTrackingView""), 5)",Chrome 74.0.3729.131,,2019-05-14 18:15:42,2019-05-14 18:15:42,0.054s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 74.0.3729.131,,2019-05-14 18:15:42,2019-05-14 18:15:42,0.019s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/taskTrackingView""), 15)",Chrome 74.0.3729.131,check if task tracking is open,2019-05-14 18:15:42,2019-05-14 18:15:42,0.029s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/taskTrackingView""), 5)",Chrome 74.0.3729.131,,2019-05-14 18:15:42,2019-05-14 18:15:42,0.054s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/header""), 15)",Chrome 74.0.3729.131,check if header exist,2019-05-14 18:15:42,2019-05-14 18:15:42,0.042s,PASSED
