Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
with real Users,Chrome 71.0.3578.98,,2019-01-03 13:14:09,2019-01-03 13:22:23,8m - 14.742s,PASSED
,,,,,,
Test Cases/Pre-Salary/One Driver Calc,Chrome 71.0.3578.98,,2019-01-03 13:14:09,2019-01-03 13:14:58,48.798s,PASSED
"login.c_login.logIn(site, userName, userPass)",Chrome 71.0.3578.98,,2019-01-03 13:14:10,2019-01-03 13:14:22,12.483s,PASSED
date = new java.util.Date(),Chrome 71.0.3578.98,,2019-01-03 13:14:22,2019-01-03 13:14:22,0.013s,PASSED
cal = Calendar.getInstance(),Chrome 71.0.3578.98,,2019-01-03 13:14:22,2019-01-03 13:14:22,0.012s,PASSED
cal.setTime(date),Chrome 71.0.3578.98,,2019-01-03 13:14:22,2019-01-03 13:14:22,0.008s,PASSED
month = cal.get(MONTH) + 1,Chrome 71.0.3578.98,,2019-01-03 13:14:22,2019-01-03 13:14:22,0.005s,PASSED
year = cal.get(YEAR),Chrome 71.0.3578.98,,2019-01-03 13:14:22,2019-01-03 13:14:22,0.001s,PASSED
"dayStr = ""01""",Chrome 71.0.3578.98,,2019-01-03 13:14:22,2019-01-03 13:14:22,0.001s,PASSED
"monthStr = """"",Chrome 71.0.3578.98,,2019-01-03 13:14:22,2019-01-03 13:14:22,0.003s,PASSED
yearStr = year.toString(),Chrome 71.0.3578.98,,2019-01-03 13:14:22,2019-01-03 13:14:22,0.009s,PASSED
if (month < 10),Chrome 71.0.3578.98,,2019-01-03 13:14:22,2019-01-03 13:14:22,0.018s,PASSED
fullDate = dayStr + monthStr + yearStr,Chrome 71.0.3578.98,,2019-01-03 13:14:22,2019-01-03 13:14:22,0.000s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-03 13:14:22,2019-01-03 13:14:23,1.032s,PASSED
"waitForElementPresent(findTestObject(""General/mainEmptyBackground""), 15)",Chrome 71.0.3578.98,,2019-01-03 13:14:23,2019-01-03 13:14:23,0.179s,PASSED
"isPreSalaryTabOpen = waitForElementPresent(findTestObject(""Pre-Salary/preSalaryTab""), 5)",Chrome 71.0.3578.98,,2019-01-03 13:14:23,2019-01-03 13:14:29,5.156s,PASSED
if (!(isPreSalaryTabOpen)),Chrome 71.0.3578.98,,2019-01-03 13:14:29,2019-01-03 13:14:30,1.262s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), 15)",Chrome 71.0.3578.98,,2019-01-03 13:14:30,2019-01-03 13:14:31,0.685s,PASSED
"click(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""))",Chrome 71.0.3578.98,,2019-01-03 13:14:31,2019-01-03 13:14:31,0.263s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-03 13:14:31,2019-01-03 13:14:32,1.000s,PASSED
"setText(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), """")",Chrome 71.0.3578.98,,2019-01-03 13:14:32,2019-01-03 13:14:32,0.099s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-03 13:14:32,2019-01-03 13:14:33,1.001s,PASSED
"setText(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), fullDate)",Chrome 71.0.3578.98,,2019-01-03 13:14:33,2019-01-03 13:14:34,0.657s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), 15)",Chrome 71.0.3578.98,,2019-01-03 13:14:34,2019-01-03 13:14:34,0.015s,PASSED
"waitForElementNotPresent(findTestObject(""Pre-Salary/Filters/Drivers Dropdown/isLoadingDropdown""), 15)",Chrome 71.0.3578.98,,2019-01-03 13:14:34,2019-01-03 13:14:34,0.078s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-03 13:14:34,2019-01-03 13:14:35,1.001s,PASSED
try,Chrome 71.0.3578.98,,2019-01-03 13:14:35,2019-01-03 13:14:35,0.189s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-03 13:14:35,2019-01-03 13:14:36,1.001s,PASSED
try,Chrome 71.0.3578.98,,2019-01-03 13:14:36,2019-01-03 13:14:36,0.134s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-03 13:14:36,2019-01-03 13:14:37,1.001s,PASSED
"click(findTestObject(""Pre-Salary/Filters/Drivers Dropdown/driversListDropdownSelectFirstDriver""))",Chrome 71.0.3578.98,,2019-01-03 13:14:37,2019-01-03 13:14:37,0.114s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-03 13:14:37,2019-01-03 13:14:38,1.000s,PASSED
"click(findTestObject(""Pre-Salary/Data Status/importButton""))",Chrome 71.0.3578.98,,2019-01-03 13:14:38,2019-01-03 13:14:39,0.431s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-03 13:14:39,2019-01-03 13:14:40,1.001s,PASSED
try,Chrome 71.0.3578.98,,2019-01-03 13:14:40,2019-01-03 13:14:53,13.994s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Employee Details/driversReportTable""), 20)",Chrome 71.0.3578.98,,2019-01-03 13:14:53,2019-01-03 13:14:55,1.642s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Employee Details/driversReportTable""), 20)",Chrome 71.0.3578.98,,2019-01-03 13:14:55,2019-01-03 13:14:55,0.018s,PASSED
"verifyElementPresent(findTestObject(""Pre-Salary/Employee Details/driversReportTable""), 2)",Chrome 71.0.3578.98,,2019-01-03 13:14:55,2019-01-03 13:14:55,0.047s,PASSED
"verifyElementPresent(findTestObject(""Pre-Salary/Employee Details/driversCodeId_InDriversReportTableHeader""), 2)",Chrome 71.0.3578.98,,2019-01-03 13:14:55,2019-01-03 13:14:55,0.022s,PASSED
"driverCodeFromReport = getText(findTestObject(""Pre-Salary/Employee Details/driversCodeId_InDriversReportTableHeader""))",Chrome 71.0.3578.98,,2019-01-03 13:14:55,2019-01-03 13:14:55,0.050s,PASSED
if (driverCodeFromReport != driver_Id),Chrome 71.0.3578.98,,2019-01-03 13:14:55,2019-01-03 13:14:55,0.001s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Employee Details/rightSideTable""), 10)",Chrome 71.0.3578.98,,2019-01-03 13:14:55,2019-01-03 13:14:55,0.027s,PASSED
"verifyElementPresent(findTestObject(""Pre-Salary/Employee Details/rightSideTable""), 2)",Chrome 71.0.3578.98,,2019-01-03 13:14:55,2019-01-03 13:14:55,0.015s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Employee Details/rightSideTableDriversId""), 10)",Chrome 71.0.3578.98,,2019-01-03 13:14:55,2019-01-03 13:14:57,1.532s,PASSED
"verifyElementPresent(findTestObject(""Pre-Salary/Employee Details/rightSideTableDriversId""), 2)",Chrome 71.0.3578.98,,2019-01-03 13:14:57,2019-01-03 13:14:57,0.014s,PASSED
"driversCodeFromRightSideTable = getText(findTestObject(""Pre-Salary/Employee Details/rightSideTableDriversId""))",Chrome 71.0.3578.98,,2019-01-03 13:14:57,2019-01-03 13:14:57,0.044s,PASSED
if (driversCodeFromRightSideTable != driver_Id),Chrome 71.0.3578.98,,2019-01-03 13:14:57,2019-01-03 13:14:57,0.000s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-03 13:14:57,2019-01-03 13:14:58,0.794s,PASSED
,,,,,,
Test Cases/Pre-Salary/One Driver Calc,Chrome 71.0.3578.98,,2019-01-03 13:14:58,2019-01-03 13:15:41,43.157s,PASSED
"login.c_login.logIn(site, userName, userPass)",Chrome 71.0.3578.98,,2019-01-03 13:14:58,2019-01-03 13:15:06,8.490s,PASSED
date = new java.util.Date(),Chrome 71.0.3578.98,,2019-01-03 13:15:06,2019-01-03 13:15:06,0.000s,PASSED
cal = Calendar.getInstance(),Chrome 71.0.3578.98,,2019-01-03 13:15:06,2019-01-03 13:15:06,0.001s,PASSED
cal.setTime(date),Chrome 71.0.3578.98,,2019-01-03 13:15:06,2019-01-03 13:15:06,0.000s,PASSED
month = cal.get(MONTH) + 1,Chrome 71.0.3578.98,,2019-01-03 13:15:06,2019-01-03 13:15:06,0.001s,PASSED
year = cal.get(YEAR),Chrome 71.0.3578.98,,2019-01-03 13:15:06,2019-01-03 13:15:06,0.000s,PASSED
"dayStr = ""01""",Chrome 71.0.3578.98,,2019-01-03 13:15:06,2019-01-03 13:15:06,0.000s,PASSED
"monthStr = """"",Chrome 71.0.3578.98,,2019-01-03 13:15:06,2019-01-03 13:15:06,0.001s,PASSED
yearStr = year.toString(),Chrome 71.0.3578.98,,2019-01-03 13:15:06,2019-01-03 13:15:06,0.000s,PASSED
if (month < 10),Chrome 71.0.3578.98,,2019-01-03 13:15:06,2019-01-03 13:15:06,0.001s,PASSED
fullDate = dayStr + monthStr + yearStr,Chrome 71.0.3578.98,,2019-01-03 13:15:06,2019-01-03 13:15:06,0.000s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-03 13:15:06,2019-01-03 13:15:07,1.000s,PASSED
"waitForElementPresent(findTestObject(""General/mainEmptyBackground""), 15)",Chrome 71.0.3578.98,,2019-01-03 13:15:07,2019-01-03 13:15:07,0.179s,PASSED
"isPreSalaryTabOpen = waitForElementPresent(findTestObject(""Pre-Salary/preSalaryTab""), 5)",Chrome 71.0.3578.98,,2019-01-03 13:15:07,2019-01-03 13:15:13,5.120s,PASSED
if (!(isPreSalaryTabOpen)),Chrome 71.0.3578.98,,2019-01-03 13:15:13,2019-01-03 13:15:14,1.238s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), 15)",Chrome 71.0.3578.98,,2019-01-03 13:15:14,2019-01-03 13:15:14,0.609s,PASSED
"click(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""))",Chrome 71.0.3578.98,,2019-01-03 13:15:14,2019-01-03 13:15:15,0.110s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-03 13:15:15,2019-01-03 13:15:16,1.001s,PASSED
"setText(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), """")",Chrome 71.0.3578.98,,2019-01-03 13:15:16,2019-01-03 13:15:16,0.499s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-03 13:15:16,2019-01-03 13:15:17,1.001s,PASSED
"setText(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), fullDate)",Chrome 71.0.3578.98,,2019-01-03 13:15:17,2019-01-03 13:15:17,0.213s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), 15)",Chrome 71.0.3578.98,,2019-01-03 13:15:17,2019-01-03 13:15:17,0.014s,PASSED
"waitForElementNotPresent(findTestObject(""Pre-Salary/Filters/Drivers Dropdown/isLoadingDropdown""), 15)",Chrome 71.0.3578.98,,2019-01-03 13:15:17,2019-01-03 13:15:17,0.023s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-03 13:15:17,2019-01-03 13:15:18,1.001s,PASSED
try,Chrome 71.0.3578.98,,2019-01-03 13:15:18,2019-01-03 13:15:18,0.173s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-03 13:15:18,2019-01-03 13:15:19,1.002s,PASSED
try,Chrome 71.0.3578.98,,2019-01-03 13:15:19,2019-01-03 13:15:20,0.128s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-03 13:15:20,2019-01-03 13:15:21,1.002s,PASSED
"click(findTestObject(""Pre-Salary/Filters/Drivers Dropdown/driversListDropdownSelectFirstDriver""))",Chrome 71.0.3578.98,,2019-01-03 13:15:21,2019-01-03 13:15:21,0.116s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-03 13:15:21,2019-01-03 13:15:22,1.000s,PASSED
"click(findTestObject(""Pre-Salary/Data Status/importButton""))",Chrome 71.0.3578.98,,2019-01-03 13:15:22,2019-01-03 13:15:22,0.358s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-03 13:15:22,2019-01-03 13:15:23,1.000s,PASSED
try,Chrome 71.0.3578.98,,2019-01-03 13:15:23,2019-01-03 13:15:37,13.998s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Employee Details/driversReportTable""), 20)",Chrome 71.0.3578.98,,2019-01-03 13:15:37,2019-01-03 13:15:39,1.568s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Employee Details/driversReportTable""), 20)",Chrome 71.0.3578.98,,2019-01-03 13:15:39,2019-01-03 13:15:39,0.025s,PASSED
"verifyElementPresent(findTestObject(""Pre-Salary/Employee Details/driversReportTable""), 2)",Chrome 71.0.3578.98,,2019-01-03 13:15:39,2019-01-03 13:15:39,0.015s,PASSED
"verifyElementPresent(findTestObject(""Pre-Salary/Employee Details/driversCodeId_InDriversReportTableHeader""), 2)",Chrome 71.0.3578.98,,2019-01-03 13:15:39,2019-01-03 13:15:39,0.024s,PASSED
"driverCodeFromReport = getText(findTestObject(""Pre-Salary/Employee Details/driversCodeId_InDriversReportTableHeader""))",Chrome 71.0.3578.98,,2019-01-03 13:15:39,2019-01-03 13:15:39,0.039s,PASSED
if (driverCodeFromReport != driver_Id),Chrome 71.0.3578.98,,2019-01-03 13:15:39,2019-01-03 13:15:39,0.000s,PASSED
