Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Basic Sanity,Chrome 70.0.3538.77,,2018-11-04 16:16:09,2018-11-04 16:16:49,40.166s,PASSED
,,,,,,
Test Cases/Basic/Log In,Chrome 70.0.3538.77,,2018-11-04 16:16:09,2018-11-04 16:16:24,14.893s,PASSED
logIn.LogIn.logIn,Chrome 70.0.3538.77,,2018-11-04 16:16:10,2018-11-04 16:16:20,9.864s,PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-04 16:16:20,2018-11-04 16:16:21,1.648s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 16:16:21,2018-11-04 16:16:22,1.023s,PASSED
click,Chrome 70.0.3538.77,,2018-11-04 16:16:22,2018-11-04 16:16:23,0.172s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 16:16:23,2018-11-04 16:16:24,1.001s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-04 16:16:24,2018-11-04 16:16:24,0.714s,PASSED
,,,,,,
Test Cases/Basic/Config Change,Chrome 70.0.3538.77,,2018-11-04 16:16:24,2018-11-04 16:16:49,24.852s,PASSED
Statement - randomNumber = java.lang.Math.round(java.lang.Math.random() * 1000).toString(),Chrome 70.0.3538.77,,2018-11-04 16:16:25,2018-11-04 16:16:25,0.018s,PASSED
logIn.LogIn.logIn,Chrome 70.0.3538.77,,2018-11-04 16:16:25,2018-11-04 16:16:33,8.264s,PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-04 16:16:33,2018-11-04 16:16:35,1.910s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 16:16:35,2018-11-04 16:16:36,1.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-04 16:16:36,2018-11-04 16:16:36,0.213s,PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-04 16:16:36,2018-11-04 16:16:36,0.198s,PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-04 16:16:36,2018-11-04 16:16:37,0.667s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-04 16:16:37,2018-11-04 16:16:37,0.116s,PASSED
Statement - checkValue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(System Preferences/System/General/fax_Zip_Code)),Chrome 70.0.3538.77,,2018-11-04 16:16:37,2018-11-04 16:16:37,0.059s,PASSED
Statement - i = 0,Chrome 70.0.3538.77,,2018-11-04 16:16:37,2018-11-04 16:16:37,0.000s,PASSED
Statement - While (checkValue && i < 5),Chrome 70.0.3538.77,,2018-11-04 16:16:37,2018-11-04 16:16:37,0.000s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-04 16:16:37,2018-11-04 16:16:37,0.124s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 16:16:37,2018-11-04 16:16:38,1.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-04 16:16:38,2018-11-04 16:16:38,0.122s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 16:16:38,2018-11-04 16:16:39,1.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-04 16:16:39,2018-11-04 16:16:39,0.179s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 16:16:39,2018-11-04 16:16:40,1.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-04 16:16:40,2018-11-04 16:16:40,0.080s,PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-04 16:16:40,2018-11-04 16:16:41,0.733s,PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-04 16:16:41,2018-11-04 16:16:41,0.085s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 16:16:41,2018-11-04 16:16:42,1.002s,PASSED
verifyElementAttributeValue,Chrome 70.0.3538.77,,2018-11-04 16:16:42,2018-11-04 16:16:42,0.067s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 16:16:42,2018-11-04 16:16:43,1.002s,PASSED
executeJavaScript,Chrome 70.0.3538.77,,2018-11-04 16:16:43,2018-11-04 16:16:43,0.028s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 16:16:43,2018-11-04 16:16:48,5.002s,PASSED
acceptAlert,Chrome 70.0.3538.77,,2018-11-04 16:16:48,2018-11-04 16:16:48,0.022s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-04 16:16:48,2018-11-04 16:16:49,0.704s,PASSED
