Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Pre Salary,Chrome 73.0.3683.86,,2019-04-01 13:15:43,2019-04-01 13:24:31,8m - 48.083s,FAILED
,,,,,,
Test Cases/Pre-Salary/One Driver Calc,Chrome 73.0.3683.86,,2019-04-01 13:15:44,2019-04-01 13:16:30,46.516s,PASSED
"login.c_login.logIn(site, userName, userPass)",Chrome 73.0.3683.86,,2019-04-01 13:15:45,2019-04-01 13:15:56,11.352s,PASSED
date = new java.util.Date(),Chrome 73.0.3683.86,,2019-04-01 13:15:56,2019-04-01 13:15:56,0.005s,PASSED
cal = Calendar.getInstance(),Chrome 73.0.3683.86,,2019-04-01 13:15:56,2019-04-01 13:15:56,0.007s,PASSED
cal.setTime(date),Chrome 73.0.3683.86,,2019-04-01 13:15:56,2019-04-01 13:15:56,0.013s,PASSED
month = cal.get(MONTH) + 1,Chrome 73.0.3683.86,,2019-04-01 13:15:56,2019-04-01 13:15:56,0.002s,PASSED
year = cal.get(YEAR),Chrome 73.0.3683.86,,2019-04-01 13:15:56,2019-04-01 13:15:56,0.000s,PASSED
"dayStr = ""01""",Chrome 73.0.3683.86,,2019-04-01 13:15:56,2019-04-01 13:15:56,0.001s,PASSED
"monthStr = """"",Chrome 73.0.3683.86,,2019-04-01 13:15:56,2019-04-01 13:15:56,0.001s,PASSED
yearStr = year.toString(),Chrome 73.0.3683.86,,2019-04-01 13:15:56,2019-04-01 13:15:56,0.004s,PASSED
if (month < 10),Chrome 73.0.3683.86,,2019-04-01 13:15:56,2019-04-01 13:15:56,0.006s,PASSED
fullDate = dayStr + monthStr + yearStr,Chrome 73.0.3683.86,,2019-04-01 13:15:56,2019-04-01 13:15:56,0.003s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-01 13:15:56,2019-04-01 13:15:57,1.038s,PASSED
"waitForElementPresent(findTestObject(""General/mainEmptyBackground""), 15)",Chrome 73.0.3683.86,,2019-04-01 13:15:57,2019-04-01 13:15:58,0.546s,PASSED
"isPreSalaryTabOpen = waitForElementPresent(findTestObject(""Pre-Salary/preSalaryTab""), 5)",Chrome 73.0.3683.86,,2019-04-01 13:15:58,2019-04-01 13:16:04,6.008s,PASSED
if (!(isPreSalaryTabOpen)),Chrome 73.0.3683.86,,2019-04-01 13:16:04,2019-04-01 13:16:05,1.330s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), 15)",Chrome 73.0.3683.86,,2019-04-01 13:16:05,2019-04-01 13:16:06,1.263s,PASSED
