Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Personnel,Chrome 71.0.3578.98,,2019-01-16 15:05:29,2019-01-16 15:06:49,1m - 20.323s,PASSED
,,,,,,
Test Cases/Entities Creator/Create Personnel,Chrome 71.0.3578.98,,2019-01-16 15:05:29,2019-01-16 15:06:49,1m - 19.965s,PASSED
nowStr = newDate.c_nowStr.getNowStr(),Chrome 71.0.3578.98,,2019-01-16 15:05:29,2019-01-16 15:05:30,0.073s,PASSED
city = address.c_address.getCity(),Chrome 71.0.3578.98,,2019-01-16 15:05:30,2019-01-16 15:05:30,0.035s,PASSED
street = address.c_address.getStreet(),Chrome 71.0.3578.98,,2019-01-16 15:05:30,2019-01-16 15:05:30,0.003s,PASSED
houseNum = address.c_address.getHouseNum(),Chrome 71.0.3578.98,,2019-01-16 15:05:30,2019-01-16 15:05:30,0.002s,PASSED
apartmentNum = address.c_address.getApartmentNum(),Chrome 71.0.3578.98,,2019-01-16 15:05:30,2019-01-16 15:05:30,0.002s,PASSED
entrance = address.c_address.getEntrance(),Chrome 71.0.3578.98,,2019-01-16 15:05:30,2019-01-16 15:05:30,0.005s,PASSED
mailbox = address.c_address.getMailbox(),Chrome 71.0.3578.98,,2019-01-16 15:05:30,2019-01-16 15:05:30,0.003s,PASSED
zipCode = address.c_address.getZipCode(),Chrome 71.0.3578.98,,2019-01-16 15:05:30,2019-01-16 15:05:30,0.002s,PASSED
email = communication.c_communication.getEmail(),Chrome 71.0.3578.98,,2019-01-16 15:05:30,2019-01-16 15:05:30,0.029s,PASSED
mobilePhone = communication.c_communication.getMobilePhone(),Chrome 71.0.3578.98,,2019-01-16 15:05:30,2019-01-16 15:05:30,0.002s,PASSED
homePhone = communication.c_communication.getHomePhone(),Chrome 71.0.3578.98,,2019-01-16 15:05:30,2019-01-16 15:05:30,0.002s,PASSED
officePhone = communication.c_communication.getOfficePhone(),Chrome 71.0.3578.98,,2019-01-16 15:05:30,2019-01-16 15:05:30,0.003s,PASSED
phoneExten = communication.c_communication.getPhoneExten(),Chrome 71.0.3578.98,,2019-01-16 15:05:30,2019-01-16 15:05:30,0.002s,PASSED
faxNum = communication.c_communication.getFaxNum(),Chrome 71.0.3578.98,,2019-01-16 15:05:30,2019-01-16 15:05:30,0.008s,PASSED
"login.c_login.logIn(site, userName, userPass)",Chrome 71.0.3578.98,,2019-01-16 15:05:30,2019-01-16 15:05:47,17.800s,PASSED
"waitForElementPresent(findTestObject(""Nav Bar/catalogues""), 15, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-16 15:05:47,2019-01-16 15:05:52,4.324s,PASSED
"waitForElementPresent(findTestObject(""General/mainEmptyBackground""), 15)",Chrome 71.0.3578.98,,2019-01-16 15:05:52,2019-01-16 15:05:52,0.030s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 71.0.3578.98,,2019-01-16 15:05:52,2019-01-16 15:05:55,3.245s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-16 15:05:55,2019-01-16 15:05:56,1.017s,PASSED
"click(findTestObject(""Nav Bar/catalogues""))",Chrome 71.0.3578.98,,2019-01-16 15:05:56,2019-01-16 15:05:56,0.110s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-16 15:05:56,2019-01-16 15:05:57,1.001s,PASSED
try,Chrome 71.0.3578.98,,2019-01-16 15:05:57,2019-01-16 15:06:13,15.775s,FAILED
catch (Exception e),Chrome 71.0.3578.98,,2019-01-16 15:06:13,2019-01-16 15:06:14,1.147s,PASSED
try,Chrome 71.0.3578.98,,2019-01-16 15:06:14,2019-01-16 15:06:16,2.122s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-16 15:06:16,2019-01-16 15:06:17,1.001s,PASSED
"setText(findTestObject(""Tickets/Personnel Ticket/Details/General/first Name""), nowStr)",Chrome 71.0.3578.98,,2019-01-16 15:06:17,2019-01-16 15:06:23,5.713s,PASSED
"setText(findTestObject(""Tickets/Personnel Ticket/Details/General/last Name""), ""קטלון"")",Chrome 71.0.3578.98,,2019-01-16 15:06:23,2019-01-16 15:06:23,0.255s,PASSED
"setText(findTestObject(""Tickets/Personnel Ticket/Details/General/city""), city)",Chrome 71.0.3578.98,,2019-01-16 15:06:23,2019-01-16 15:06:24,0.338s,PASSED
"setText(findTestObject(""Tickets/Personnel Ticket/Details/General/street""), street)",Chrome 71.0.3578.98,,2019-01-16 15:06:24,2019-01-16 15:06:24,0.297s,PASSED
"setText(findTestObject(""Tickets/Personnel Ticket/Details/General/house Number""), houseNum)",Chrome 71.0.3578.98,,2019-01-16 15:06:24,2019-01-16 15:06:24,0.151s,PASSED
"setText(findTestObject(""Tickets/Personnel Ticket/Details/General/entrance""), entrance)",Chrome 71.0.3578.98,,2019-01-16 15:06:24,2019-01-16 15:06:24,0.214s,PASSED
