Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Basic Sanity,Chrome 70.0.3538.77,,2018-11-04 09:40:09,2018-11-04 09:41:03,53.832s,PASSED
,,,,,,
Test Cases/Basic/Log In,Chrome 70.0.3538.77,,2018-11-04 09:40:10,2018-11-04 09:40:32,21.986s,PASSED
logIn.c_logIn.logIn,Chrome 70.0.3538.77,,2018-11-04 09:40:10,2018-11-04 09:40:26,15.367s,PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-04 09:40:26,2018-11-04 09:40:28,1.799s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:40:28,2018-11-04 09:40:29,1.024s,PASSED
click,Chrome 70.0.3538.77,,2018-11-04 09:40:29,2018-11-04 09:40:30,1.164s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:40:30,2018-11-04 09:40:31,1.002s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-04 09:40:31,2018-11-04 09:40:32,0.927s,PASSED
,,,,,,
Test Cases/Basic/Config Change,Chrome 70.0.3538.77,,2018-11-04 09:40:32,2018-11-04 09:41:03,31.254s,PASSED
Statement - randomNumber = java.lang.Math.round(java.lang.Math.random() * 1000).toString(),Chrome 70.0.3538.77,,2018-11-04 09:40:32,2018-11-04 09:40:32,0.017s,PASSED
logIn.c_logIn.logIn,Chrome 70.0.3538.77,,2018-11-04 09:40:32,2018-11-04 09:40:45,13.207s,PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-04 09:40:45,2018-11-04 09:40:47,2.227s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:40:47,2018-11-04 09:40:48,1.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-04 09:40:48,2018-11-04 09:40:49,0.255s,PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-04 09:40:49,2018-11-04 09:40:49,0.776s,PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-04 09:40:49,2018-11-04 09:40:50,0.691s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-04 09:40:50,2018-11-04 09:40:50,0.162s,PASSED
Statement - checkValue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(System Preferences/fax_Zip_Code)),Chrome 70.0.3538.77,,2018-11-04 09:40:50,2018-11-04 09:40:50,0.076s,PASSED
Statement - i = 0,Chrome 70.0.3538.77,,2018-11-04 09:40:50,2018-11-04 09:40:50,0.001s,PASSED
Statement - While (checkValue && i < 5),Chrome 70.0.3538.77,,2018-11-04 09:40:50,2018-11-04 09:40:50,0.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-04 09:40:50,2018-11-04 09:40:51,0.166s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:40:51,2018-11-04 09:40:52,1.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-04 09:40:52,2018-11-04 09:40:52,0.152s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:40:52,2018-11-04 09:40:53,1.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-04 09:40:53,2018-11-04 09:40:53,0.200s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:40:53,2018-11-04 09:40:54,1.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-04 09:40:54,2018-11-04 09:40:54,0.101s,PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-04 09:40:54,2018-11-04 09:40:55,0.804s,PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-04 09:40:55,2018-11-04 09:40:55,0.135s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:40:55,2018-11-04 09:40:56,1.001s,PASSED
verifyElementAttributeValue,Chrome 70.0.3538.77,,2018-11-04 09:40:56,2018-11-04 09:40:56,0.061s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:40:56,2018-11-04 09:40:57,1.001s,PASSED
executeJavaScript,Chrome 70.0.3538.77,,2018-11-04 09:40:57,2018-11-04 09:40:57,0.103s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:40:57,2018-11-04 09:41:02,5.002s,PASSED
acceptAlert,Chrome 70.0.3538.77,,2018-11-04 09:41:02,2018-11-04 09:41:02,0.041s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-04 09:41:02,2018-11-04 09:41:03,0.773s,PASSED
