Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Basic Sanity,Chrome 70.0.3538.77,,2018-11-04 09:41:37,2018-11-04 09:42:10,32.642s,FAILED
,,,,,,
Test Cases/Basic/Log In,Chrome 70.0.3538.77,,2018-11-04 09:41:38,2018-11-04 09:41:56,17.607s,PASSED
logIn.c_logIn.logIn,Chrome 70.0.3538.77,,2018-11-04 09:41:38,2018-11-04 09:41:50,12.055s,PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-04 09:41:50,2018-11-04 09:41:53,2.176s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:41:53,2018-11-04 09:41:54,1.023s,PASSED
click,Chrome 70.0.3538.77,,2018-11-04 09:41:54,2018-11-04 09:41:54,0.182s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:41:54,2018-11-04 09:41:55,1.001s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-04 09:41:55,2018-11-04 09:41:56,0.730s,PASSED
,,,,,,
Test Cases/Basic/Config Change,Chrome 70.0.3538.77,,2018-11-04 09:41:56,2018-11-04 09:42:09,13.756s,FAILED
Statement - randomNumber = java.lang.Math.round(java.lang.Math.random() * 1000).toString(),Chrome 70.0.3538.77,,2018-11-04 09:41:56,2018-11-04 09:41:56,0.023s,PASSED
logIn.c_logIn.logIn,Chrome 70.0.3538.77,,2018-11-04 09:41:56,2018-11-04 09:42:06,9.650s,PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-04 09:42:06,2018-11-04 09:42:07,1.750s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:42:07,2018-11-04 09:42:08,1.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-04 09:42:08,2018-11-04 09:42:09,1.051s,FAILED
