Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Pre Salary,Chrome 73.0.3683.103,,2019-04-17 15:54:38,2019-04-17 16:02:03,7m - 24.928s,FAILED
,,,,,,
Test Cases/Pre-Salary/One Driver Calc,Chrome 73.0.3683.103,,2019-04-17 15:54:39,2019-04-17 15:55:31,51.981s,PASSED
"login.c_login.logIn(site, userName, userPass)",Chrome 73.0.3683.103,,2019-04-17 15:54:40,2019-04-17 15:54:54,13.959s,PASSED
date = new java.util.Date(),Chrome 73.0.3683.103,,2019-04-17 15:54:54,2019-04-17 15:54:54,0.007s,PASSED
cal = Calendar.getInstance(),Chrome 73.0.3683.103,,2019-04-17 15:54:54,2019-04-17 15:54:54,0.007s,PASSED
cal.setTime(date),Chrome 73.0.3683.103,,2019-04-17 15:54:54,2019-04-17 15:54:54,0.012s,PASSED
month = cal.get(MONTH) + 1,Chrome 73.0.3683.103,,2019-04-17 15:54:54,2019-04-17 15:54:54,0.002s,PASSED
year = cal.get(YEAR),Chrome 73.0.3683.103,,2019-04-17 15:54:54,2019-04-17 15:54:54,0.002s,PASSED
"dayStr = ""01""",Chrome 73.0.3683.103,,2019-04-17 15:54:54,2019-04-17 15:54:54,0.001s,PASSED
"monthStr = """"",Chrome 73.0.3683.103,,2019-04-17 15:54:54,2019-04-17 15:54:54,0.000s,PASSED
yearStr = year.toString(),Chrome 73.0.3683.103,,2019-04-17 15:54:54,2019-04-17 15:54:54,0.001s,PASSED
if (month < 10),Chrome 73.0.3683.103,,2019-04-17 15:54:54,2019-04-17 15:54:54,0.014s,PASSED
fullDate = dayStr + monthStr + yearStr,Chrome 73.0.3683.103,,2019-04-17 15:54:54,2019-04-17 15:54:54,0.005s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-17 15:54:54,2019-04-17 15:54:55,1.038s,PASSED
"waitForElementPresent(findTestObject(""General/mainEmptyBackground""), 15)",Chrome 73.0.3683.103,,2019-04-17 15:54:55,2019-04-17 15:54:55,0.188s,PASSED
"isPreSalaryTabOpen = waitForElementPresent(findTestObject(""Pre-Salary/preSalaryTab""), 5)",Chrome 73.0.3683.103,,2019-04-17 15:54:55,2019-04-17 15:55:00,5.476s,PASSED
if (!(isPreSalaryTabOpen)),Chrome 73.0.3683.103,,2019-04-17 15:55:00,2019-04-17 15:55:02,1.324s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), 15)",Chrome 73.0.3683.103,,2019-04-17 15:55:02,2019-04-17 15:55:02,0.569s,PASSED
"click(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""))",Chrome 73.0.3683.103,,2019-04-17 15:55:02,2019-04-17 15:55:02,0.289s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-17 15:55:02,2019-04-17 15:55:03,1.002s,PASSED
"setText(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), """")",Chrome 73.0.3683.103,,2019-04-17 15:55:03,2019-04-17 15:55:04,0.135s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-17 15:55:04,2019-04-17 15:55:05,1.004s,PASSED
"setText(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), fullDate)",Chrome 73.0.3683.103,,2019-04-17 15:55:05,2019-04-17 15:55:05,0.288s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), 15)",Chrome 73.0.3683.103,,2019-04-17 15:55:05,2019-04-17 15:55:05,0.038s,PASSED
"waitForElementNotPresent(findTestObject(""Pre-Salary/Filters/Drivers Dropdown/isLoadingDropdown""), 15)",Chrome 73.0.3683.103,,2019-04-17 15:55:05,2019-04-17 15:55:06,0.661s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-17 15:55:06,2019-04-17 15:55:07,1.002s,PASSED
try,Chrome 73.0.3683.103,,2019-04-17 15:55:07,2019-04-17 15:55:07,0.273s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-17 15:55:07,2019-04-17 15:55:08,1.003s,PASSED
try,Chrome 73.0.3683.103,,2019-04-17 15:55:08,2019-04-17 15:55:08,0.191s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-17 15:55:08,2019-04-17 15:55:09,1.005s,PASSED
"click(findTestObject(""Pre-Salary/Filters/Drivers Dropdown/driversListDropdownSelectFirstDriver""))",Chrome 73.0.3683.103,,2019-04-17 15:55:09,2019-04-17 15:55:09,0.123s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-17 15:55:09,2019-04-17 15:55:10,1.003s,PASSED
"click(findTestObject(""Pre-Salary/Data Status/importButton""))",Chrome 73.0.3683.103,,2019-04-17 15:55:10,2019-04-17 15:55:11,0.442s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-17 15:55:11,2019-04-17 15:55:12,1.003s,PASSED
try,Chrome 73.0.3683.103,,2019-04-17 15:55:12,2019-04-17 15:55:27,15.419s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Employee Details/driversReportTable""), 20)",Chrome 73.0.3683.103,,2019-04-17 15:55:27,2019-04-17 15:55:28,0.844s,PASSED
