Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Command and Control,Chrome 71.0.3578.98,,2019-01-30 13:00:50,2019-01-30 13:03:00,2m - 9.981s,PASSED
,,,,,,
Test Cases/Command and Control/Control tasks,Chrome 71.0.3578.98,,2019-01-30 13:00:50,2019-01-30 13:01:36,45.865s,PASSED
"login.c_login.logIn(site, userName, userPass)",Chrome 71.0.3578.98,,2019-01-30 13:00:51,2019-01-30 13:01:01,9.804s,PASSED
delay(1),Chrome 71.0.3578.98,"login
",2019-01-30 13:01:01,2019-01-30 13:01:02,1.018s,PASSED
"waitForElementPresent(findTestObject(""General/mainEmptyBackground""), 15)",Chrome 71.0.3578.98,,2019-01-30 13:01:02,2019-01-30 13:01:02,0.546s,PASSED
"waitForElementPresent(findTestObject(""Nav Bar/commandAndControl""), 15)",Chrome 71.0.3578.98,,2019-01-30 13:01:02,2019-01-30 13:01:03,0.586s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 71.0.3578.98,,2019-01-30 13:01:03,2019-01-30 13:01:06,3.222s,PASSED
"isControldTasksOpen = waitForElementPresent(findTestObject(""Command and Control/Tasks Control/taskControlView""), 15)",Chrome 71.0.3578.98,check if task control view is already open,2019-01-30 13:01:06,2019-01-30 13:01:22,15.313s,PASSED
if (!(isControldTasksOpen)),Chrome 71.0.3578.98,if task control view is not open then open it,2019-01-30 13:01:22,2019-01-30 13:01:23,1.192s,PASSED
"waitForElementPresent(findTestObject(""Command and Control/Tasks Control/taskControlView""), 15)",Chrome 71.0.3578.98,,2019-01-30 13:01:23,2019-01-30 13:01:23,0.014s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 71.0.3578.98,,2019-01-30 13:01:23,2019-01-30 13:01:23,0.021s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-30 13:01:23,2019-01-30 13:01:24,1.001s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/dateField""), 15)",Chrome 71.0.3578.98,check if date field exist,2019-01-30 13:01:24,2019-01-30 13:01:24,0.068s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/dateField""), 5)",Chrome 71.0.3578.98,,2019-01-30 13:01:24,2019-01-30 13:01:24,0.066s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/footer""), 15)",Chrome 71.0.3578.98,check if footer exist,2019-01-30 13:01:24,2019-01-30 13:01:24,0.042s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/footer""), 5)",Chrome 71.0.3578.98,,2019-01-30 13:01:24,2019-01-30 13:01:24,0.056s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/mainTable""), 15)",Chrome 71.0.3578.98,check if main table exist,2019-01-30 13:01:24,2019-01-30 13:01:24,0.316s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/mainTable""), 5)",Chrome 71.0.3578.98,,2019-01-30 13:01:24,2019-01-30 13:01:24,0.069s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/tableFirstLine""), 15)",Chrome 71.0.3578.98,check if first line exist in table,2019-01-30 13:01:24,2019-01-30 13:01:24,0.043s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/tableFirstLine""), 5)",Chrome 71.0.3578.98,,2019-01-30 13:01:24,2019-01-30 13:01:25,0.055s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Tasks Control/upperLeftFirstLine""), 15)",Chrome 71.0.3578.98,check if upper left elemnt has content,2019-01-30 13:01:25,2019-01-30 13:01:25,0.561s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Tasks Control/upperLeftFirstLine""), 5)",Chrome 71.0.3578.98,,2019-01-30 13:01:25,2019-01-30 13:01:25,0.049s,PASSED
"doubleClick(findTestObject(""Command and Control/Tasks Control/tableFirstLine""))",Chrome 71.0.3578.98,enter a task,2019-01-30 13:01:25,2019-01-30 13:01:25,0.163s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-30 13:01:25,2019-01-30 13:01:26,1.001s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 71.0.3578.98,,2019-01-30 13:01:26,2019-01-30 13:01:28,1.929s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/taskTrackingView""), 15)",Chrome 71.0.3578.98,check task tracking view exist,2019-01-30 13:01:28,2019-01-30 13:01:28,0.041s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/taskTrackingView""), 5)",Chrome 71.0.3578.98,,2019-01-30 13:01:28,2019-01-30 13:01:28,0.051s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 71.0.3578.98,,2019-01-30 13:01:28,2019-01-30 13:01:28,0.014s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/taskTrackingView""), 15)",Chrome 71.0.3578.98,check if task tracking is open,2019-01-30 13:01:28,2019-01-30 13:01:28,0.024s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/taskTrackingView""), 5)",Chrome 71.0.3578.98,,2019-01-30 13:01:28,2019-01-30 13:01:28,0.045s,PASSED
"waitForElementVisible(findTestObject(""Command and Control/Task Tracking/header""), 15)",Chrome 71.0.3578.98,check if header exist,2019-01-30 13:01:28,2019-01-30 13:01:28,0.040s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Command and Control/Task Tracking/header""), 5)",Chrome 71.0.3578.98,,2019-01-30 13:01:28,2019-01-30 13:01:28,0.046s,PASSED
