Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Pre Salary,Chrome 72.0.3626.81,,2019-02-04 12:22:38,2019-02-04 12:33:27,10m - 49.150s,PASSED
,,,,,,
Test Cases/Pre-Salary/One Driver Calc,Chrome 72.0.3626.81,,2019-02-04 12:22:39,2019-02-04 12:24:06,1m - 27.776s,PASSED
"login.c_login.logIn(site, userName, userPass)",Chrome 72.0.3626.81,,2019-02-04 12:22:39,2019-02-04 12:23:01,21.954s,PASSED
date = new java.util.Date(),Chrome 72.0.3626.81,,2019-02-04 12:23:01,2019-02-04 12:23:01,0.091s,PASSED
cal = Calendar.getInstance(),Chrome 72.0.3626.81,,2019-02-04 12:23:01,2019-02-04 12:23:01,0.007s,PASSED
cal.setTime(date),Chrome 72.0.3626.81,,2019-02-04 12:23:01,2019-02-04 12:23:02,0.314s,PASSED
month = cal.get(MONTH) + 1,Chrome 72.0.3626.81,,2019-02-04 12:23:02,2019-02-04 12:23:02,0.099s,PASSED
year = cal.get(YEAR),Chrome 72.0.3626.81,,2019-02-04 12:23:02,2019-02-04 12:23:02,0.002s,PASSED
"dayStr = ""01""",Chrome 72.0.3626.81,,2019-02-04 12:23:02,2019-02-04 12:23:02,0.001s,PASSED
"monthStr = """"",Chrome 72.0.3626.81,,2019-02-04 12:23:02,2019-02-04 12:23:02,0.002s,PASSED
yearStr = year.toString(),Chrome 72.0.3626.81,,2019-02-04 12:23:02,2019-02-04 12:23:02,0.007s,PASSED
if (month < 10),Chrome 72.0.3626.81,,2019-02-04 12:23:02,2019-02-04 12:23:02,0.005s,PASSED
fullDate = dayStr + monthStr + yearStr,Chrome 72.0.3626.81,,2019-02-04 12:23:02,2019-02-04 12:23:02,0.003s,PASSED
delay(1),Chrome 72.0.3626.81,,2019-02-04 12:23:02,2019-02-04 12:23:03,1.141s,PASSED
"waitForElementPresent(findTestObject(""General/mainEmptyBackground""), 15)",Chrome 72.0.3626.81,,2019-02-04 12:23:03,2019-02-04 12:23:03,0.051s,PASSED
"isPreSalaryTabOpen = waitForElementPresent(findTestObject(""Pre-Salary/preSalaryTab""), 5)",Chrome 72.0.3626.81,,2019-02-04 12:23:03,2019-02-04 12:23:09,6.065s,PASSED
if (!(isPreSalaryTabOpen)),Chrome 72.0.3626.81,,2019-02-04 12:23:09,2019-02-04 12:23:10,1.282s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), 15)",Chrome 72.0.3626.81,,2019-02-04 12:23:10,2019-02-04 12:23:11,0.557s,PASSED
"click(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""))",Chrome 72.0.3626.81,,2019-02-04 12:23:11,2019-02-04 12:23:11,0.147s,PASSED
delay(1),Chrome 72.0.3626.81,,2019-02-04 12:23:11,2019-02-04 12:23:12,1.002s,PASSED
