Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Working Ticket Confirmation,Chrome 72.0.3626.119,,2019-03-05 13:32:58,2019-03-05 13:33:33,35.607s,PASSED
,,,,,,
Test Cases/Working Tciket Confirmation/Working Ticket Sanity,Chrome 72.0.3626.119,,2019-03-05 13:32:58,2019-03-05 13:33:33,35.285s,PASSED
"login.c_login.logIn(site, userName, userPass)",Chrome 72.0.3626.119,,2019-03-05 13:32:59,2019-03-05 13:33:10,10.862s,PASSED
delay(1),Chrome 72.0.3626.119,login,2019-03-05 13:33:10,2019-03-05 13:33:11,1.023s,PASSED
"waitForElementPresent(findTestObject(""General/mainEmptyBackground""), 15)",Chrome 72.0.3626.119,enter drivers ticket confiramtion view,2019-03-05 13:33:11,2019-03-05 13:33:11,0.200s,PASSED
"isWorkingTicketOpen = waitForElementPresent(findTestObject(""Nav Bar/Nav Bar Funds/workingTicketConfirmation""), 5)",Chrome 72.0.3626.119,,2019-03-05 13:33:11,2019-03-05 13:33:16,5.341s,PASSED
if (!(isWorkingTicketOpen)),Chrome 72.0.3626.119,,2019-03-05 13:33:16,2019-03-05 13:33:17,1.273s,PASSED
delay(1),Chrome 72.0.3626.119,,2019-03-05 13:33:17,2019-03-05 13:33:18,1.003s,PASSED
"waitForElementVisible(findTestObject(""Driver Ticket Confirmation/driverTciketView""), 15)",Chrome 72.0.3626.119,wait for loading,2019-03-05 13:33:18,2019-03-05 13:33:18,0.054s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 15)",Chrome 72.0.3626.119,,2019-03-05 13:33:18,2019-03-05 13:33:20,1.533s,PASSED
"verifyElementVisibleInViewport(findTestObject(""Driver Ticket Confirmation/driverTciketView""), 5)",Chrome 72.0.3626.119,,2019-03-05 13:33:20,2019-03-05 13:33:20,0.081s,PASSED
"waitForElementNotPresent(findTestObject(""General/dropdownListSpinner""), 15)",Chrome 72.0.3626.119,,2019-03-05 13:33:20,2019-03-05 13:33:20,0.026s,PASSED
"verifyElementNotPresent(findTestObject(""General/dropdownListSpinner""), 5)",Chrome 72.0.3626.119,,2019-03-05 13:33:20,2019-03-05 13:33:20,0.042s,PASSED
"waitForElementNotPresent(findTestObject(""General/gridLoadingBar""), 15)",Chrome 72.0.3626.119,,2019-03-05 13:33:20,2019-03-05 13:33:20,0.025s,PASSED
"verifyElementNotPresent(findTestObject(""General/gridLoadingBar""), 5)",Chrome 72.0.3626.119,,2019-03-05 13:33:20,2019-03-05 13:33:20,0.020s,PASSED
"waitForElementPresent(findTestObject(""Driver Ticket Confirmation/driversTable""), 15)",Chrome 72.0.3626.119,check if tables exist,2019-03-05 13:33:20,2019-03-05 13:33:20,0.028s,PASSED
"verifyElementPresent(findTestObject(""Driver Ticket Confirmation/driversTable""), 5)",Chrome 72.0.3626.119,,2019-03-05 13:33:20,2019-03-05 13:33:20,0.028s,PASSED
"waitForElementPresent(findTestObject(""Driver Ticket Confirmation/datesTable""), 15)",Chrome 72.0.3626.119,,2019-03-05 13:33:20,2019-03-05 13:33:20,0.023s,PASSED
"verifyElementPresent(findTestObject(""Driver Ticket Confirmation/datesTable""), 5)",Chrome 72.0.3626.119,,2019-03-05 13:33:20,2019-03-05 13:33:20,0.019s,PASSED
"waitForElementPresent(findTestObject(""Driver Ticket Confirmation/specificDateTable""), 15)",Chrome 72.0.3626.119,,2019-03-05 13:33:20,2019-03-05 13:33:20,0.022s,PASSED
"verifyElementPresent(findTestObject(""Driver Ticket Confirmation/specificDateTable""), 5)",Chrome 72.0.3626.119,,2019-03-05 13:33:20,2019-03-05 13:33:20,0.020s,PASSED
i = 0,Chrome 72.0.3626.119,,2019-03-05 13:33:20,2019-03-05 13:33:20,0.000s,PASSED
j = 0,Chrome 72.0.3626.119,,2019-03-05 13:33:20,2019-03-05 13:33:20,0.002s,PASSED
ij = 0,Chrome 72.0.3626.119,,2019-03-05 13:33:20,2019-03-05 13:33:20,0.000s,PASSED
validCount = 0,Chrome 72.0.3626.119,,2019-03-05 13:33:20,2019-03-05 13:33:20,0.001s,PASSED
validCountMax = 3,Chrome 72.0.3626.119,,2019-03-05 13:33:20,2019-03-05 13:33:20,0.000s,PASSED
