Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Pre Salary,Chrome 74.0.3729.131,,2019-05-14 17:57:56,2019-05-14 18:14:05,16m - 8.440s,FAILED
,,,,,,
Test Cases/Pre-Salary/One Driver Calc,Chrome 74.0.3729.131,,2019-05-14 17:57:56,2019-05-14 17:59:38,1m - 41.880s,PASSED
"login.c_login.logIn(site, userName, userPass)",Chrome 74.0.3729.131,,2019-05-14 17:57:57,2019-05-14 17:58:27,29.767s,PASSED
date = new java.util.Date(),Chrome 74.0.3729.131,,2019-05-14 17:58:27,2019-05-14 17:58:27,0.005s,PASSED
cal = Calendar.getInstance(),Chrome 74.0.3729.131,,2019-05-14 17:58:27,2019-05-14 17:58:27,0.006s,PASSED
cal.setTime(date),Chrome 74.0.3729.131,,2019-05-14 17:58:27,2019-05-14 17:58:27,0.008s,PASSED
month = cal.get(MONTH) + 1,Chrome 74.0.3729.131,,2019-05-14 17:58:27,2019-05-14 17:58:27,0.001s,PASSED
year = cal.get(YEAR),Chrome 74.0.3729.131,,2019-05-14 17:58:27,2019-05-14 17:58:27,0.001s,PASSED
"dayStr = ""01""",Chrome 74.0.3729.131,,2019-05-14 17:58:27,2019-05-14 17:58:27,0.001s,PASSED
"monthStr = """"",Chrome 74.0.3729.131,,2019-05-14 17:58:27,2019-05-14 17:58:27,0.001s,PASSED
yearStr = year.toString(),Chrome 74.0.3729.131,,2019-05-14 17:58:27,2019-05-14 17:58:27,0.002s,PASSED
if (month < 10),Chrome 74.0.3729.131,,2019-05-14 17:58:27,2019-05-14 17:58:27,0.002s,PASSED
fullDate = dayStr + monthStr + yearStr,Chrome 74.0.3729.131,,2019-05-14 17:58:27,2019-05-14 17:58:27,0.000s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-14 17:58:27,2019-05-14 17:58:28,1.050s,PASSED
"waitForElementPresent(findTestObject(""General/mainEmptyBackground""), 15)",Chrome 74.0.3729.131,,2019-05-14 17:58:28,2019-05-14 17:58:32,3.736s,PASSED
"isPreSalaryTabOpen = waitForElementPresent(findTestObject(""Pre-Salary/preSalaryTab""), 5)",Chrome 74.0.3729.131,,2019-05-14 17:58:32,2019-05-14 17:58:37,5.252s,PASSED
if (!(isPreSalaryTabOpen)),Chrome 74.0.3729.131,,2019-05-14 17:58:37,2019-05-14 17:58:38,1.349s,PASSED
"waitForElementNotPresent(findTestObject(""General/loadingBar""), 30)",Chrome 74.0.3729.131,,2019-05-14 17:58:38,2019-05-14 17:58:59,20.620s,PASSED
"waitForElementNotPresent(findTestObject(""Pre-Salary/Filters/Drivers Dropdown/isLoadingDropdown""), 15)",Chrome 74.0.3729.131,,2019-05-14 17:58:59,2019-05-14 17:58:59,0.031s,PASSED
"waitForElementPresent(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), 15)",Chrome 74.0.3729.131,,2019-05-14 17:58:59,2019-05-14 17:58:59,0.040s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-14 17:58:59,2019-05-14 17:59:04,5.002s,PASSED
"click(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""))",Chrome 74.0.3729.131,,2019-05-14 17:59:04,2019-05-14 17:59:04,0.103s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-14 17:59:04,2019-05-14 17:59:05,1.003s,PASSED
"setText(findTestObject(""Pre-Salary/Filters/Date Picker Start/datePickerInputField""), """")",Chrome 74.0.3729.131,,2019-05-14 17:59:05,2019-05-14 17:59:05,0.132s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-14 17:59:05,2019-05-14 17:59:06,1.004s,PASSED
