Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Basic Sanity,Chrome 70.0.3538.77,,2018-11-04 09:38:11,2018-11-04 09:39:01,50.012s,PASSED
,,,,,,
Test Cases/Basic/Log In,Chrome 70.0.3538.77,,2018-11-04 09:38:12,2018-11-04 09:38:32,19.867s,PASSED
logIn.c_logIn.logIn,Chrome 70.0.3538.77,,2018-11-04 09:38:12,2018-11-04 09:38:27,14.513s,PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-04 09:38:27,2018-11-04 09:38:29,1.860s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:38:29,2018-11-04 09:38:30,1.024s,PASSED
click,Chrome 70.0.3538.77,,2018-11-04 09:38:30,2018-11-04 09:38:30,0.248s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:38:30,2018-11-04 09:38:31,1.002s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-04 09:38:31,2018-11-04 09:38:32,0.728s,PASSED
,,,,,,
Test Cases/Basic/Config Change,Chrome 70.0.3538.77,,2018-11-04 09:38:32,2018-11-04 09:39:01,29.559s,PASSED
Statement - randomNumber = java.lang.Math.round(java.lang.Math.random() * 1000).toString(),Chrome 70.0.3538.77,,2018-11-04 09:38:32,2018-11-04 09:38:32,0.017s,PASSED
logIn.c_logIn.logIn,Chrome 70.0.3538.77,,2018-11-04 09:38:32,2018-11-04 09:38:44,12.287s,PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-04 09:38:44,2018-11-04 09:38:46,2.068s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:38:46,2018-11-04 09:38:47,1.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-04 09:38:47,2018-11-04 09:38:48,0.355s,PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-04 09:38:48,2018-11-04 09:38:48,0.271s,PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-04 09:38:48,2018-11-04 09:38:49,0.709s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-04 09:38:49,2018-11-04 09:38:49,0.161s,PASSED
Statement - checkValue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(System Preferences/fax_Zip_Code)),Chrome 70.0.3538.77,,2018-11-04 09:38:49,2018-11-04 09:38:49,0.083s,PASSED
Statement - i = 0,Chrome 70.0.3538.77,,2018-11-04 09:38:49,2018-11-04 09:38:49,0.001s,PASSED
Statement - While (checkValue && i < 5),Chrome 70.0.3538.77,,2018-11-04 09:38:49,2018-11-04 09:38:49,0.005s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-04 09:38:49,2018-11-04 09:38:49,0.155s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:38:49,2018-11-04 09:38:50,1.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-04 09:38:50,2018-11-04 09:38:50,0.171s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:38:50,2018-11-04 09:38:51,1.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-04 09:38:51,2018-11-04 09:38:51,0.236s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:38:51,2018-11-04 09:38:52,1.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-04 09:38:52,2018-11-04 09:38:53,0.091s,PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-04 09:38:53,2018-11-04 09:38:53,0.758s,PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-04 09:38:53,2018-11-04 09:38:53,0.094s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:38:53,2018-11-04 09:38:54,1.001s,PASSED
verifyElementAttributeValue,Chrome 70.0.3538.77,,2018-11-04 09:38:54,2018-11-04 09:38:54,0.065s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:38:54,2018-11-04 09:38:55,1.002s,PASSED
executeJavaScript,Chrome 70.0.3538.77,,2018-11-04 09:38:55,2018-11-04 09:38:56,0.043s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-04 09:38:56,2018-11-04 09:39:01,5.002s,PASSED
acceptAlert,Chrome 70.0.3538.77,,2018-11-04 09:39:01,2018-11-04 09:39:01,0.024s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-04 09:39:01,2018-11-04 09:39:01,0.697s,PASSED
